datetime,avg_energy,scheduling,hour,apparentTemperature,humidity,windSpeed
2012-01-19 12:00:00,0.25914623752665694,0.0,12.0,10.539999999999994,0.85,5.010000000000002
2012-01-19 13:00:00,0.2693884080684565,0.0,13.0,6.860000000000002,0.8100000000000002,6.209999999999997
2012-01-19 14:00:00,0.23401691801320937,0.0,14.0,10.490000000000002,0.75,6.650000000000003
2012-01-19 15:00:00,0.234241333653533,0.0,15.0,10.020000000000003,0.6999999999999997,6.75
2012-01-19 16:00:00,0.2492395186659996,0.0,16.0,6.47,0.7400000000000001,5.150000000000002
2012-01-19 17:00:00,0.3250987610890221,0.0,17.0,5.560000000000001,0.75,5.290000000000003
2012-01-19 18:00:00,0.47333295990761787,0.0,18.0,4.930000000000003,0.7699999999999997,5.310000000000001
2012-01-19 19:00:00,0.4920039103003384,0.0,19.0,4.060000000000001,0.8200000000000002,6.150000000000002
2012-01-19 20:00:00,0.50215275231477,0.0,20.0,3.9300000000000015,0.7899999999999996,6.25
2012-01-19 21:00:00,0.4353929739160396,0.0,21.0,3.86,0.7899999999999996,6.47
2012-01-19 22:00:00,0.42086242267344204,0.0,22.0,3.7199999999999993,0.7300000000000003,6.669999999999999
2012-01-19 23:00:00,0.35918598447788636,0.0,23.0,3.2800000000000007,0.7400000000000001,6.120000000000002
2012-01-20 00:00:00,0.3240355312088382,0.0,0.0,2.4099999999999993,0.75,6.419999999999999
2012-01-20 01:00:00,0.2794622149633706,0.0,1.0,1.7299999999999998,0.7400000000000001,6.4099999999999975
2012-01-20 02:00:00,0.23025362321463153,0.0,2.0,1.5300000000000005,0.7599999999999999,5.569999999999997
2012-01-20 03:00:00,0.18733372374730806,0.0,3.0,1.2699999999999998,0.7699999999999997,6.040000000000003
2012-01-20 04:00:00,0.16267020198956603,0.0,4.0,0.7300000000000003,0.8200000000000002,6.120000000000002
2012-01-20 05:00:00,0.17161731545849987,0.0,5.0,1.1700000000000004,0.7899999999999996,6.400000000000002
2012-01-20 06:00:00,0.19845201183335995,0.0,6.0,1.32,0.7599999999999999,6.580000000000001
2012-01-20 07:00:00,0.2693574468018267,0.0,7.0,1.82,0.7699999999999997,6.6599999999999975
2012-01-20 08:00:00,0.3654209266564809,0.0,8.0,1.99,0.7799999999999998,7.24
2012-01-20 09:00:00,0.26206488626873387,0.0,9.0,3.2700000000000014,0.7799999999999998,7.110000000000002
2012-01-20 10:00:00,0.28631340204690486,0.0,10.0,4.5,0.7599999999999999,7.430000000000004
2012-01-20 11:00:00,0.28179384168482574,0.0,11.0,5.180000000000003,0.7699999999999997,7.300000000000001
2012-01-20 12:00:00,0.27905494740577796,0.0,12.0,5.760000000000002,0.8000000000000003,7.47
2012-01-20 13:00:00,0.2757179002810799,0.0,13.0,5.97,0.8299999999999997,6.939999999999999
2012-01-20 14:00:00,0.25408164548202583,0.0,14.0,6.5,0.8000000000000003,7.26
2012-01-20 15:00:00,0.2624861811660747,0.0,15.0,10.050000000000004,0.7799999999999998,6.680000000000003
2012-01-20 16:00:00,0.3119597484888135,0.0,16.0,7.110000000000002,0.7400000000000001,6.419999999999999
2012-01-20 17:00:00,0.381468434057356,0.0,17.0,7.28,0.7400000000000001,5.739999999999998
2012-01-20 18:00:00,0.48215920812590735,0.0,18.0,6.439999999999999,0.7799999999999998,5.260000000000002
2012-01-20 19:00:00,0.5179354957318595,0.0,19.0,6.459999999999997,0.8000000000000003,5.239999999999998
2012-01-20 20:00:00,0.46322524000826104,0.0,20.0,6.170000000000001,0.8000000000000003,5.53
2012-01-20 21:00:00,0.4344453928925111,0.0,21.0,6.230000000000001,0.8100000000000002,5.0900000000000025
2012-01-20 22:00:00,0.4021672147065285,0.0,22.0,5.849999999999998,0.8299999999999997,5.209999999999997
2012-01-20 23:00:00,0.3387085901750091,0.0,23.0,6.209999999999997,0.8299999999999997,4.480000000000003
2012-01-21 00:00:00,0.34000394679934415,1.0,0.0,6.769999999999999,0.84,4.39
2012-01-21 01:00:00,0.27447406548365433,1.0,1.0,6.639999999999998,0.8900000000000002,5.400000000000002
2012-01-21 02:00:00,0.252320579805797,1.0,2.0,7.169999999999998,0.8900000000000002,5.939999999999999
2012-01-21 03:00:00,0.20632232537251152,1.0,3.0,10.550000000000004,0.8800000000000001,6.480000000000001
2012-01-21 04:00:00,0.17689741390573896,1.0,4.0,11.44,0.84,7.370000000000002
2012-01-21 05:00:00,0.14574651683697704,1.0,5.0,10.990000000000002,0.85,7.550000000000001
2012-01-21 06:00:00,0.15003996277215306,1.0,6.0,10.990000000000002,0.85,7.610000000000003
2012-01-21 07:00:00,0.1888492267054784,1.0,7.0,10.819999999999995,0.8100000000000002,7.98
2012-01-21 08:00:00,0.24243932130342555,1.0,8.0,10.870000000000003,0.8000000000000003,8.03
2012-01-21 09:00:00,0.2897511788046723,1.0,9.0,10.97,0.8100000000000002,8.06
2012-01-21 10:00:00,0.34070582530822113,1.0,10.0,11.539999999999994,0.7899999999999996,8.270000000000001
2012-01-21 11:00:00,0.3005887960922778,1.0,11.0,12.349999999999996,0.7300000000000003,8.819999999999995
2012-01-21 12:00:00,0.35824970178401794,1.0,12.0,12.099999999999996,0.7300000000000003,8.710000000000006
2012-01-21 13:00:00,0.3475687099883886,1.0,13.0,11.129999999999997,0.8000000000000003,9.159999999999998
2012-01-21 14:00:00,0.33489602669457963,1.0,14.0,11.360000000000007,0.7200000000000002,8.47
2012-01-21 15:00:00,0.3287623265960235,1.0,15.0,11.210000000000006,0.6099999999999999,9.139999999999997
2012-01-21 16:00:00,0.37632993235578743,1.0,16.0,10.210000000000006,0.5700000000000002,8.699999999999998
2012-01-21 17:00:00,0.43558794654464195,1.0,17.0,10.009999999999998,0.58,7.669999999999998
2012-01-21 18:00:00,0.49588491057365247,1.0,18.0,5.8400000000000025,0.6199999999999997,7.099999999999997
2012-01-21 19:00:00,0.56430170194432,1.0,19.0,5.569999999999997,0.66,7.25
2012-01-21 20:00:00,0.5646903980108973,1.0,20.0,5.28,0.6500000000000002,6.629999999999998
2012-01-21 21:00:00,0.4489270118630961,1.0,21.0,5.129999999999999,0.6400000000000001,6.400000000000002
2012-01-21 22:00:00,0.410474642360003,1.0,22.0,4.209999999999998,0.6799999999999998,5.97
2012-01-21 23:00:00,0.37872751347813954,1.0,23.0,4.510000000000001,0.6799999999999998,6.0
2012-01-22 00:00:00,0.3306506477548507,1.0,0.0,3.709999999999999,0.6999999999999997,5.510000000000002
2012-01-22 01:00:00,0.290541617644891,1.0,1.0,2.9799999999999986,0.7200000000000002,5.5900000000000025
2012-01-22 02:00:00,0.20224895384256383,1.0,2.0,2.850000000000001,0.7100000000000004,5.670000000000001
2012-01-22 03:00:00,0.1701130923462966,1.0,3.0,2.2100000000000004,0.7599999999999999,5.89
2012-01-22 04:00:00,0.14875381141520447,1.0,4.0,2.14,0.7799999999999998,6.200000000000002
2012-01-22 05:00:00,0.15414369346308898,1.0,5.0,2.4099999999999993,0.7599999999999999,6.75
2012-01-22 06:00:00,0.15994515622491573,1.0,6.0,2.2800000000000007,0.7599999999999999,7.990000000000001
2012-01-22 07:00:00,0.19522681333198058,1.0,7.0,2.9200000000000013,0.7599999999999999,7.639999999999997
2012-01-22 08:00:00,0.23499575372450013,1.0,8.0,3.4099999999999984,0.7899999999999996,6.980000000000001
2012-01-22 09:00:00,0.28015490962028766,1.0,9.0,4.700000000000002,0.8200000000000002,6.9099999999999975
2012-01-22 10:00:00,0.3454315560100558,1.0,10.0,5.900000000000002,0.7699999999999997,7.650000000000003
2012-01-22 11:00:00,0.3535572122675196,1.0,11.0,10.78,0.7100000000000004,7.72
2012-01-22 12:00:00,0.391672802967709,1.0,12.0,11.360000000000007,0.6500000000000002,8.56
2012-01-22 13:00:00,0.357571898087329,1.0,13.0,11.460000000000006,0.59,7.98
2012-01-22 14:00:00,0.3893301883692147,1.0,14.0,11.800000000000004,0.5099999999999999,8.5
2012-01-22 15:00:00,0.3528823748281205,1.0,15.0,11.259999999999998,0.5299999999999999,6.78
2012-01-22 16:00:00,0.36309100698823776,1.0,16.0,10.56,0.5399999999999998,6.39
2012-01-22 17:00:00,0.4575105989932265,1.0,17.0,7.550000000000001,0.5600000000000004,4.989999999999998
2012-01-22 18:00:00,0.5158236903626432,1.0,18.0,6.329999999999999,0.5999999999999998,5.060000000000001
2012-01-22 19:00:00,0.5523963470851314,1.0,19.0,5.980000000000003,0.5999999999999998,4.25
2012-01-22 20:00:00,0.5595016500374378,1.0,20.0,5.420000000000001,0.6199999999999997,3.9699999999999993
2012-01-22 21:00:00,0.5124279797045693,1.0,21.0,5.269999999999997,0.6500000000000002,3.7999999999999985
2012-01-22 22:00:00,0.46117452983281093,1.0,22.0,4.6599999999999975,0.67,4.010000000000001
2012-01-22 23:00:00,0.37682196371435184,1.0,23.0,4.239999999999999,0.7100000000000004,3.77
2012-01-23 00:00:00,0.2585066745541228,0.0,0.0,4.049999999999998,0.7200000000000002,4.010000000000001
2012-01-23 01:00:00,0.2133398955549887,0.0,1.0,4.22,0.7200000000000002,3.709999999999999
2012-01-23 02:00:00,0.2040787703171861,0.0,2.0,3.560000000000001,0.7300000000000003,3.9200000000000013
2012-01-23 03:00:00,0.17166875083333757,0.0,3.0,3.319999999999999,0.7400000000000001,4.230000000000003
2012-01-23 04:00:00,0.16096657457634453,0.0,4.0,3.3400000000000016,0.7400000000000001,4.200000000000002
2012-01-23 05:00:00,0.14676326793190808,0.0,5.0,2.9600000000000004,0.7699999999999997,3.9000000000000004
2012-01-23 06:00:00,0.19506379101341453,0.0,6.0,2.0300000000000007,0.8200000000000002,3.5400000000000005
2012-01-23 07:00:00,0.3484150156566364,0.0,7.0,2.0,0.84,3.5
2012-01-23 08:00:00,0.3193737699701617,0.0,8.0,2.2400000000000015,0.8200000000000002,3.7999999999999985
2012-01-23 09:00:00,0.24445669458022054,0.0,9.0,2.4699999999999993,0.8100000000000002,3.89
2012-01-23 10:00:00,0.2522848320206798,0.0,10.0,3.5999999999999996,0.7899999999999996,4.060000000000001
2012-01-23 11:00:00,0.2602477399963868,0.0,11.0,3.64,0.7799999999999998,4.459999999999998
2012-01-23 12:00:00,0.2991845428347515,0.0,12.0,4.379999999999999,0.75,4.599999999999998
2012-01-23 13:00:00,0.28752638571409095,0.0,13.0,5.03,0.74,5.14
2012-01-23 14:00:00,0.30773764560601186,0.0,14.0,5.269999999999997,0.7300000000000003,4.879999999999998
2012-01-23 15:00:00,0.28024226262840574,0.0,15.0,5.670000000000001,0.7100000000000004,4.810000000000001
2012-01-23 16:00:00,0.30886350203465635,0.0,16.0,5.25,0.7200000000000003,4.39
2012-01-23 17:00:00,0.44722861604518355,0.0,17.0,4.64,0.7300000000000003,4.310000000000001
2012-01-23 18:00:00,0.47766905679800115,0.0,18.0,4.14,0.7300000000000003,4.010000000000001
2012-01-23 19:00:00,0.5778706945394267,0.0,19.0,3.439999999999999,0.8000000000000003,3.64
2012-01-23 20:00:00,0.5768160399601335,0.0,20.0,2.549999999999999,0.8200000000000002,3.25
2012-01-23 21:00:00,0.4967768954463919,0.0,21.0,1.9900000000000002,0.85,3.0
2012-01-23 22:00:00,0.4526666985096332,0.0,22.0,1.7399999999999998,0.8800000000000001,2.4600000000000004
2012-01-23 23:00:00,0.3752329697024865,0.0,23.0,0.91,0.8900000000000002,2.689999999999999
2012-01-24 00:00:00,0.25468944472433824,0.0,0.0,0.5399999999999998,0.91,2.3400000000000007
2012-01-24 01:00:00,0.23116879835874676,0.0,1.0,-0.5500000000000002,0.9400000000000001,2.399999999999999
2012-01-24 02:00:00,0.17907142892407288,0.0,2.0,-1.0399999999999994,0.9499999999999996,2.86
2012-01-24 03:00:00,0.15302614550001786,0.0,3.0,-0.37,0.9600000000000005,2.3299999999999987
2012-01-24 04:00:00,0.1503749045214811,0.0,4.0,-0.010000000000000004,0.9299999999999998,2.0799999999999987
2012-01-24 05:00:00,0.14989494700350714,0.0,5.0,0.4299999999999999,0.9299999999999998,1.93
2012-01-24 06:00:00,0.19737368439763478,0.0,6.0,1.1299999999999992,0.9200000000000005,1.909999999999999
2012-01-24 07:00:00,0.26264238468346995,0.0,7.0,1.1900000000000004,0.9200000000000005,2.0
2012-01-24 08:00:00,0.3077490621003621,0.0,8.0,1.8500000000000008,0.9200000000000005,2.0099999999999985
2012-01-24 09:00:00,0.27379177722060233,0.0,9.0,1.52,0.9499999999999996,2.9099999999999984
2012-01-24 10:00:00,0.27311974682456663,0.0,10.0,1.6499999999999992,0.9299999999999998,3.5099999999999993
2012-01-24 11:00:00,0.3142328637940364,0.0,11.0,1.81,0.9499999999999996,3.879999999999999
2012-01-24 12:00:00,0.29322543399487755,0.0,12.0,3.4,0.9600000000000005,3.35
2012-01-24 13:00:00,0.2809392748085935,0.0,13.0,4.72,0.9600000000000005,3.189999999999999
2012-01-24 14:00:00,0.2985600244858047,0.0,14.0,6.110000000000001,0.9899999999999997,2.299999999999999
2012-01-24 15:00:00,0.2432905491339277,0.0,15.0,7.24,0.9899999999999997,1.81
2012-01-24 16:00:00,0.30791245143957735,0.0,16.0,7.689999999999999,0.9699999999999998,1.8999999999999992
2012-01-24 17:00:00,0.3474025338393662,0.0,17.0,8.009999999999998,0.9899999999999997,1.7399999999999998
2012-01-24 18:00:00,0.47319898012624406,0.0,18.0,7.439999999999999,0.9899999999999997,2.64
2012-01-24 19:00:00,0.4916416408167405,0.0,19.0,7.9099999999999975,0.9899999999999997,2.630000000000001
2012-01-24 20:00:00,0.5057668169643731,0.0,20.0,8.229999999999999,0.9600000000000005,3.020000000000001
2012-01-24 21:00:00,0.4680028120231718,0.0,21.0,8.31,0.9600000000000005,2.89
2012-01-24 22:00:00,0.439913981078448,0.0,22.0,8.460000000000006,0.9600000000000005,2.619999999999999
2012-01-24 23:00:00,0.33442010092608104,0.0,23.0,8.56,0.9600000000000005,2.4799999999999986
2012-01-25 00:00:00,0.29103123400716907,0.0,0.0,8.590000000000002,0.9600000000000005,2.4200000000000013
2012-01-25 01:00:00,0.2780730853672845,0.0,1.0,8.330000000000004,0.9899999999999997,2.2100000000000004
2012-01-25 02:00:00,0.2090975024644708,0.0,2.0,8.569999999999995,0.9600000000000005,2.4200000000000013
2012-01-25 03:00:00,0.1928225532528597,0.0,3.0,8.419999999999996,0.9600000000000005,2.6700000000000013
2012-01-25 04:00:00,0.14733219688393345,0.0,4.0,8.460000000000006,0.9600000000000005,2.61
2012-01-25 05:00:00,0.138646193405545,0.0,5.0,7.919999999999997,0.9600000000000005,3.2999999999999985
2012-01-25 06:00:00,0.18078035636611328,0.0,6.0,7.199999999999998,0.9400000000000001,3.4900000000000007
2012-01-25 07:00:00,0.26955950486241026,0.0,7.0,6.819999999999997,0.9299999999999998,3.2099999999999995
2012-01-25 08:00:00,0.2937690599235582,0.0,8.0,6.790000000000001,0.8999999999999998,3.1199999999999997
2012-01-25 09:00:00,0.2696070807335967,0.0,9.0,6.680000000000003,0.9299999999999998,3.319999999999999
2012-01-25 10:00:00,0.3355162460110354,0.0,10.0,7.080000000000001,0.8999999999999998,3.4099999999999984
2012-01-25 11:00:00,0.30892598505629304,0.0,11.0,7.0,0.85,3.7299999999999995
2012-01-25 12:00:00,0.3174201749020273,0.0,12.0,7.019999999999999,0.85,3.840000000000002
2012-01-25 13:00:00,0.35919530677783235,0.0,13.0,7.209999999999999,0.8599999999999998,3.63
2012-01-25 14:00:00,0.2881562331461092,0.0,14.0,7.740000000000002,0.85,3.5300000000000007
2012-01-25 15:00:00,0.2977981319093201,0.0,15.0,7.819999999999996,0.85,3.6700000000000013
2012-01-25 16:00:00,0.31496347594294727,0.0,16.0,7.49,0.8699999999999999,4.200000000000002
2012-01-25 17:00:00,0.36170794060964023,0.0,17.0,7.300000000000002,0.8699999999999999,4.64
2012-01-25 18:00:00,0.4390157536043673,0.0,18.0,6.810000000000001,0.85,5.75
2012-01-25 19:00:00,0.46921368686639225,0.0,19.0,6.189999999999999,0.84,5.989999999999999
2012-01-25 20:00:00,0.4950381403655332,0.0,20.0,5.810000000000001,0.85,6.45
2012-01-25 21:00:00,0.42352875138379525,0.0,21.0,5.72,0.84,5.459999999999996
2012-01-25 22:00:00,0.4189897196462734,0.0,22.0,5.7600000000000025,0.85,5.1599999999999975
2012-01-25 23:00:00,0.3769159739049734,0.0,23.0,5.930000000000003,0.8699999999999999,4.97
2012-01-26 00:00:00,0.3267707718395394,0.0,0.0,5.889999999999999,0.9299999999999998,5.22
2012-01-26 01:00:00,0.24286468384397542,0.0,1.0,6.269999999999999,0.8999999999999998,5.4099999999999975
2012-01-26 02:00:00,0.1947811870491,0.0,2.0,6.379999999999998,0.8699999999999999,5.5
2012-01-26 03:00:00,0.1756014534699288,0.0,3.0,6.480000000000001,0.8699999999999999,5.439999999999999
2012-01-26 04:00:00,0.17866739707178028,0.0,4.0,6.900000000000003,0.8699999999999999,5.290000000000003
2012-01-26 05:00:00,0.14292428731248086,0.0,5.0,6.830000000000001,0.8699999999999999,4.670000000000001
2012-01-26 06:00:00,0.1888806144835289,0.0,6.0,4.489999999999999,0.9499999999999996,3.11
2012-01-26 07:00:00,0.27855496772727417,0.0,7.0,4.170000000000001,0.9400000000000001,3.310000000000001
2012-01-26 08:00:00,0.3062407535879314,0.0,8.0,4.329999999999999,0.8800000000000001,3.4500000000000015
2012-01-26 09:00:00,0.26407736094513207,0.0,9.0,3.9599999999999986,0.8999999999999998,4.209999999999998
2012-01-26 10:00:00,0.29256813434742424,0.0,10.0,3.89,0.8699999999999999,4.6800000000000015
2012-01-26 11:00:00,0.24691716545554432,0.0,11.0,4.310000000000001,0.7899999999999996,5.319999999999997
2012-01-26 12:00:00,0.2623279909235908,0.0,12.0,5.519999999999997,0.7300000000000003,6.389999999999999
2012-01-26 13:00:00,0.23750609083154475,0.0,13.0,5.260000000000002,0.7100000000000004,6.310000000000001
2012-01-26 14:00:00,0.22467410396741766,0.0,14.0,5.549999999999998,0.6199999999999997,6.400000000000002
2012-01-26 15:00:00,0.20713682927613367,0.0,15.0,5.370000000000002,0.5999999999999998,6.230000000000001
2012-01-26 16:00:00,0.21371354622180672,0.0,16.0,3.4500000000000015,0.6999999999999997,4.849999999999998
2012-01-26 17:00:00,0.32170094184115877,0.0,17.0,3.5400000000000005,0.6999999999999997,3.049999999999999
2012-01-26 18:00:00,0.4311357587043919,0.0,18.0,3.5300000000000007,0.6799999999999998,3.3299999999999987
2012-01-26 19:00:00,0.48504089643587456,0.0,19.0,3.1199999999999997,0.7200000000000003,4.1800000000000015
2012-01-26 20:00:00,0.5036532873458749,0.0,20.0,2.630000000000001,0.76,5.579999999999999
2012-01-26 21:00:00,0.4996325076103017,0.0,21.0,1.4200000000000008,0.75,6.790000000000001
2012-01-26 22:00:00,0.41604188801785574,0.0,22.0,0.08000000000000003,0.84,5.4899999999999975
2012-01-26 23:00:00,0.3885713699898147,0.0,23.0,-0.23000000000000012,0.8800000000000001,3.7099999999999986
2012-01-27 00:00:00,0.2914119200706174,0.0,0.0,-0.42,0.8800000000000001,3.7800000000000007
2012-01-27 01:00:00,0.20622300371467409,0.0,1.0,0.08000000000000003,0.8800000000000001,2.950000000000001
2012-01-27 02:00:00,0.16176184521506834,0.0,2.0,0.6400000000000002,0.84,2.8299999999999987
2012-01-27 03:00:00,0.1457631336167851,0.0,3.0,-0.22000000000000003,0.8599999999999998,3.3299999999999987
2012-01-27 04:00:00,0.14372182275377723,0.0,4.0,0.6300000000000003,0.8200000000000002,3.4200000000000013
2012-01-27 05:00:00,0.13892695206400557,0.0,5.0,0.3399999999999999,0.84,3.430000000000001
2012-01-27 06:00:00,0.17582297673478137,0.0,6.0,0.34999999999999987,0.8599999999999998,3.5
2012-01-27 07:00:00,0.28820213350634954,0.0,7.0,-0.12999999999999992,0.8800000000000001,3.569999999999998
2012-01-27 08:00:00,0.33570976488826326,0.0,8.0,0.08000000000000003,0.8900000000000002,3.1300000000000003
2012-01-27 09:00:00,0.27007476174899026,0.0,9.0,0.6899999999999996,0.8800000000000001,3.4699999999999993
2012-01-27 10:00:00,0.2774606421307329,0.0,10.0,1.75,0.84,4.329999999999999
2012-01-27 11:00:00,0.26122152746491456,0.0,11.0,4.060000000000001,0.74,4.260000000000001
2012-01-27 12:00:00,0.2692020738009117,0.0,12.0,5.7600000000000025,0.67,4.36
2012-01-27 13:00:00,0.25926674649241843,0.0,13.0,5.819999999999997,0.6300000000000003,4.0900000000000025
2012-01-27 14:00:00,0.24346686253854966,0.0,14.0,6.150000000000002,0.5999999999999998,4.5
2012-01-27 15:00:00,0.2349557092774386,0.0,15.0,5.620000000000001,0.5700000000000002,4.349999999999999
2012-01-27 16:00:00,0.30127288838438676,0.0,16.0,5.069999999999997,0.6099999999999998,3.7099999999999986
2012-01-27 17:00:00,0.3874587225934922,0.0,17.0,4.209999999999998,0.6799999999999998,3.3400000000000016
2012-01-27 18:00:00,0.47273707661903624,0.0,18.0,4.060000000000001,0.7300000000000003,2.4099999999999993
2012-01-27 19:00:00,0.44692865821857736,0.0,19.0,3.3299999999999987,0.7699999999999997,2.7400000000000015
2012-01-27 20:00:00,0.4590817073249333,0.0,20.0,2.82,0.76,3.0300000000000007
2012-01-27 21:00:00,0.4594168919842839,0.0,21.0,1.8699999999999999,0.8100000000000002,3.060000000000001
2012-01-27 22:00:00,0.3743286132233396,0.0,22.0,1.1000000000000003,0.8599999999999998,2.5300000000000007
2012-01-27 23:00:00,0.32266946803835095,0.0,23.0,2.0399999999999996,0.8699999999999999,1.93
2012-01-28 00:00:00,0.319411664428135,1.0,0.0,2.3299999999999987,0.8699999999999999,1.6599999999999995
2012-01-28 01:00:00,0.2852001643613664,1.0,1.0,2.36,0.8699999999999999,1.6499999999999992
2012-01-28 02:00:00,0.19562958410344342,1.0,2.0,3.6700000000000013,0.8800000000000001,1.1400000000000003
2012-01-28 03:00:00,0.16648189880936157,1.0,3.0,1.7299999999999998,0.8800000000000001,2.0499999999999994
2012-01-28 04:00:00,0.1523779466314327,1.0,4.0,1.57,0.8800000000000001,2.3400000000000007
2012-01-28 05:00:00,0.13710552795769324,1.0,5.0,1.2100000000000006,0.8999999999999998,2.89
2012-01-28 06:00:00,0.17336579005805539,1.0,6.0,1.0799999999999996,0.8999999999999998,3.1300000000000003
2012-01-28 07:00:00,0.2380256507974503,1.0,7.0,1.2199999999999995,0.91,2.950000000000001
2012-01-28 08:00:00,0.29627864089529904,1.0,8.0,1.2300000000000002,0.8800000000000001,2.8800000000000012
2012-01-28 09:00:00,0.3022388294748528,1.0,9.0,1.2600000000000007,0.8800000000000001,2.9099999999999984
2012-01-28 10:00:00,0.31514881259021676,1.0,10.0,1.25,0.8699999999999999,3.25
2012-01-28 11:00:00,0.32633888390488197,1.0,11.0,2.2899999999999996,0.8200000000000002,3.4699999999999993
2012-01-28 12:00:00,0.3457730853685171,1.0,12.0,2.399999999999999,0.8100000000000002,3.7199999999999993
2012-01-28 13:00:00,0.4064914198194734,1.0,13.0,2.8699999999999988,0.8000000000000003,3.89
2012-01-28 14:00:00,0.36946146687915776,1.0,14.0,2.979999999999999,0.7699999999999997,3.840000000000002
2012-01-28 15:00:00,0.3284873910661147,1.0,15.0,3.5200000000000005,0.75,3.7800000000000007
2012-01-28 16:00:00,0.3457194785914185,1.0,16.0,4.040000000000002,0.74,3.3299999999999987
2012-01-28 17:00:00,0.40639438744150647,1.0,17.0,3.2900000000000005,0.7899999999999996,2.799999999999999
2012-01-28 18:00:00,0.4757447762760665,1.0,18.0,2.9699999999999993,0.8599999999999998,2.4900000000000015
2012-01-28 19:00:00,0.5614686605076682,1.0,19.0,2.7400000000000015,0.8699999999999999,2.600000000000001
2012-01-28 20:00:00,0.4806129916827382,1.0,20.0,2.1599999999999993,0.8699999999999999,2.600000000000001
2012-01-28 21:00:00,0.4315079639519851,1.0,21.0,2.020000000000001,0.8999999999999998,2.0300000000000007
2012-01-28 22:00:00,0.40381213340323346,1.0,22.0,1.6599999999999995,0.91,2.2599999999999985
2012-01-28 23:00:00,0.32724472266645094,1.0,23.0,1.52,0.9299999999999998,1.8500000000000008
2012-01-29 00:00:00,0.27393998777490314,1.0,0.0,1.1499999999999995,0.9600000000000005,1.7399999999999998
2012-01-29 01:00:00,0.24989265192119858,1.0,1.0,0.9600000000000005,0.9699999999999998,1.8800000000000001
2012-01-29 02:00:00,0.20816815985132428,1.0,2.0,0.7699999999999997,0.9699999999999998,2.07
2012-01-29 03:00:00,0.191981027911369,1.0,3.0,1.2699999999999998,0.9400000000000001,1.6099999999999997
2012-01-29 04:00:00,0.19837187648059088,1.0,4.0,0.9299999999999998,0.9600000000000005,1.5300000000000005
2012-01-29 05:00:00,0.17934511477082074,1.0,5.0,1.3299999999999992,0.9400000000000001,1.52
2012-01-29 06:00:00,0.17158983261761976,1.0,6.0,0.49000000000000016,0.9299999999999998,1.7800000000000005
2012-01-29 07:00:00,0.2056143922287233,1.0,7.0,0.74,0.9400000000000001,1.5799999999999992
2012-01-29 08:00:00,0.22121086624593544,1.0,8.0,0.18000000000000008,0.9600000000000005,1.6400000000000003
2012-01-29 09:00:00,0.3138428073124152,1.0,9.0,0.5199999999999997,0.9600000000000005,1.43
2012-01-29 10:00:00,0.41801610689367175,1.0,10.0,1.3299999999999992,0.9400000000000001,1.5500000000000003
2012-01-29 11:00:00,0.36204202247867945,1.0,11.0,1.4600000000000006,0.9400000000000001,1.6099999999999997
2012-01-29 12:00:00,0.38536488491892035,1.0,12.0,1.9600000000000006,0.91,1.75
2012-01-29 13:00:00,0.3610068987399564,1.0,13.0,2.369999999999999,0.8800000000000001,1.920000000000001
2012-01-29 14:00:00,0.39555686878939594,1.0,14.0,2.6700000000000013,0.85,2.1199999999999997
2012-01-29 15:00:00,0.35389176641662934,1.0,15.0,2.350000000000001,0.8200000000000002,2.439999999999999
2012-01-29 16:00:00,0.3842175705775846,1.0,16.0,2.68,0.84,1.9900000000000002
2012-01-29 17:00:00,0.4500182646597805,1.0,17.0,1.3700000000000008,0.85,2.600000000000001
2012-01-29 18:00:00,0.49994109460040276,1.0,18.0,0.48000000000000026,0.8299999999999997,3.1199999999999997
2012-01-29 19:00:00,0.552074274431088,1.0,19.0,-0.24000000000000013,0.85,2.9200000000000013
2012-01-29 20:00:00,0.5060873278297134,1.0,20.0,0.2699999999999999,0.8299999999999997,2.7100000000000004
2012-01-29 21:00:00,0.4940164701777358,1.0,21.0,0.22000000000000003,0.8200000000000002,2.649999999999999
2012-01-29 22:00:00,0.45423140879329815,1.0,22.0,0.25999999999999984,0.8100000000000002,2.549999999999999
2012-01-29 23:00:00,0.36810941170875605,1.0,23.0,0.8299999999999997,0.7899999999999996,1.8599999999999997
2012-01-30 00:00:00,0.2535419712299694,0.0,0.0,0.030000000000000016,0.8100000000000002,2.2000000000000006
2012-01-30 01:00:00,0.23082325599014614,0.0,1.0,0.22000000000000003,0.8200000000000002,1.840000000000001
2012-01-30 02:00:00,0.18715924678484627,0.0,2.0,0.38,0.84,1.4400000000000006
2012-01-30 03:00:00,0.1605612317951414,0.0,3.0,0.29,0.84,1.4400000000000006
2012-01-30 04:00:00,0.13986950030532624,0.0,4.0,1.2600000000000007,0.8699999999999999,1.3000000000000005
2012-01-30 05:00:00,0.14514224892423916,0.0,5.0,1.2399999999999993,0.8999999999999998,1.1999999999999995
2012-01-30 06:00:00,0.21875461464134,0.0,6.0,0.25,0.8699999999999999,1.3900000000000003
2012-01-30 07:00:00,0.32733034733655897,0.0,7.0,1.9399999999999995,0.85,1.2399999999999993
2012-01-30 08:00:00,0.2991171102309236,0.0,8.0,1.8900000000000003,0.8599999999999998,1.1400000000000003
2012-01-30 09:00:00,0.25822876953434815,0.0,9.0,0.5199999999999997,0.8299999999999997,1.6099999999999997
