datetime,energy(kWh/hh),scheduling,hour,apparentTemperature,humidity,windSpeed
2012-10-29 01:00:00,0.26949999999999996,0,1,5.47,0.96,3.38
2012-10-29 02:00:00,0.16499999999999998,0,2,5.64,0.95,3.12
2012-10-29 03:00:00,0.10500000000000001,0,3,5.91,0.95,2.69
2012-10-29 04:00:00,0.1005,0,4,6.02,0.93,2.55
2012-10-29 05:00:00,0.0995,0,5,5.81,0.92,2.93
2012-10-29 06:00:00,0.0985,0,6,6.13,0.9,3.17
2012-10-29 07:00:00,0.0975,0,7,5.97,0.92,3.62
2012-10-29 08:00:00,0.3035,0,8,6.64,0.92,3.42
2012-10-29 09:00:00,0.5815,0,9,7.48,0.89,3.49
2012-10-29 10:00:00,0.10300000000000001,0,10,10.48,0.86,3.96
2012-10-29 11:00:00,0.098,0,11,11.83,0.78,5.06
2012-10-29 12:00:00,0.118,0,12,12.4,0.77,5.16
2012-10-29 13:00:00,0.3225,0,13,12.36,0.74,4.88
2012-10-29 14:00:00,0.9515,0,14,12.16,0.76,4.3
2012-10-29 15:00:00,0.1245,0,15,11.81,0.79,3.1
2012-10-29 16:00:00,0.1235,0,16,11.55,0.81,2.57
2012-10-29 17:00:00,0.1455,0,17,10.7,0.87,2.06
2012-10-29 18:00:00,0.296,0,18,10.15,0.91,2.64
2012-10-29 19:00:00,0.2425,0,19,8.4,0.93,2.66
2012-10-29 20:00:00,0.642,0,20,8.27,0.95,2.08
2012-10-29 21:00:00,0.2455,0,21,8.35,0.96,1.9
2012-10-29 22:00:00,0.3195,0,22,7.42,0.96,2.14
2012-10-29 23:00:00,0.4325,0,23,6.58,0.98,2.39
2012-10-30 00:00:00,0.578,0,0,6.61,0.98,2.34
2012-10-30 01:00:00,0.378,0,1,6.18,0.99,2.2
2012-10-30 02:00:00,0.2895,0,2,6.29,0.95,1.97
2012-10-30 03:00:00,0.138,0,3,5.96,0.93,2.31
2012-10-30 04:00:00,0.10599999999999998,0,4,5.56,0.95,2.19
2012-10-30 05:00:00,0.10200000000000001,0,5,4.79,0.96,2.36
2012-10-30 06:00:00,0.1,0,6,4.21,0.95,2.41
2012-10-30 07:00:00,0.1565,0,7,3.67,0.95,2.39
2012-10-30 08:00:00,0.3185,0,8,3.44,0.98,2.8
2012-10-30 09:00:00,0.3965,0,9,4.8,0.91,2.78
2012-10-30 10:00:00,0.10800000000000001,0,10,6.67,0.78,3.18
2012-10-30 11:00:00,0.10500000000000001,0,11,7.6,0.72,3.61
2012-10-30 12:00:00,0.10300000000000001,0,12,7.54,0.7,3.62
2012-10-30 13:00:00,0.10200000000000001,0,13,10.92,0.62,3.7
2012-10-30 14:00:00,0.34199999999999997,0,14,7.92,0.65,3.76
2012-10-30 15:00:00,0.1175,0,15,7.87,0.63,3.41
2012-10-30 16:00:00,0.099,0,16,7.41,0.67,3.04
2012-10-30 17:00:00,0.225,0,17,6.28,0.76,2.06
2012-10-30 18:00:00,0.5225,0,18,5.71,0.79,2.56
2012-10-30 19:00:00,0.2345,0,19,5.17,0.82,2.65
2012-10-30 20:00:00,0.597,0,20,5.45,0.83,2.7
2012-10-30 21:00:00,0.7735000000000001,0,21,5.29,0.83,2.53
2012-10-30 22:00:00,0.5275000000000001,0,22,6.0,0.83,2.12
2012-10-30 23:00:00,0.561,0,23,6.08,0.84,2.47
2012-10-31 00:00:00,0.537,0,0,5.81,0.84,2.83
2012-10-31 01:00:00,0.448,0,1,5.23,0.84,2.45
2012-10-31 02:00:00,0.27049999999999996,0,2,4.43,0.85,2.75
2012-10-31 03:00:00,0.2555,0,3,4.67,0.81,2.72
2012-10-31 04:00:00,0.125,0,4,4.98,0.78,2.51
2012-10-31 05:00:00,0.109,0,5,5.28,0.78,2.88
2012-10-31 06:00:00,0.10899999999999999,0,6,4.83,0.8,2.94
2012-10-31 07:00:00,0.10850000000000001,0,7,4.71,0.82,3.27
2012-10-31 08:00:00,0.15100000000000002,0,8,5.7,0.87,4.07
2012-10-31 09:00:00,0.266,0,9,6.53,0.88,4.45
2012-10-31 10:00:00,0.617,0,10,10.39,0.82,5.39
2012-10-31 11:00:00,1.134,0,11,11.26,0.79,6.29
2012-10-31 12:00:00,0.3525,0,12,12.36,0.75,7.58
2012-10-31 13:00:00,0.52,0,13,12.31,0.69,8.18
2012-10-31 14:00:00,0.1785,0,14,11.83,0.71,8.02
2012-10-31 15:00:00,0.1625,0,15,11.44,0.74,7.49
2012-10-31 16:00:00,0.15749999999999997,0,16,11.39,0.75,7.2
2012-10-31 17:00:00,0.2355,0,17,11.34,0.75,6.84
2012-10-31 18:00:00,0.434,0,18,11.37,0.75,7.0
2012-10-31 19:00:00,0.3185,0,19,11.26,0.75,6.94
2012-10-31 20:00:00,0.3505,0,20,10.87,0.8,7.08
2012-10-31 21:00:00,1.19800005,0,21,10.93,0.81,6.95
2012-10-31 22:00:00,0.6255,0,22,10.93,0.85,7.26
2012-10-31 23:00:00,0.2475,0,23,11.39,0.83,6.72
2012-11-01 00:00:00,0.2465,0,0,11.46,0.82,6.74
2012-11-01 01:00:00,0.2195,0,1,10.72,0.89,5.57
2012-11-01 02:00:00,0.21200000000000002,0,2,6.25,0.95,4.3
2012-11-01 03:00:00,0.16700000000000004,0,3,6.07,0.98,3.38
2012-11-01 04:00:00,0.16499999999999998,0,4,5.9,0.95,2.56
2012-11-01 05:00:00,0.16299999999999998,0,5,5.63,0.96,2.28
2012-11-01 06:00:00,0.161,0,6,5.09,0.95,2.82
2012-11-01 07:00:00,0.1605,0,7,5.07,0.95,2.73
2012-11-01 08:00:00,0.1635,0,8,4.38,0.95,3.54
2012-11-01 09:00:00,0.243,0,9,4.88,0.89,4.23
2012-11-01 10:00:00,0.501,0,10,4.67,0.86,5.04
2012-11-01 11:00:00,0.183,0,11,5.76,0.8,5.22
2012-11-01 12:00:00,0.454,0,12,6.6,0.72,5.73
2012-11-01 13:00:00,0.1805,0,13,5.8,0.74,6.27
2012-11-01 14:00:00,0.177,0,14,4.82,0.79,6.5
2012-11-01 15:00:00,0.1775,0,15,5.07,0.75,5.94
2012-11-01 16:00:00,0.177,0,16,5.14,0.74,4.73
2012-11-01 17:00:00,0.177,0,17,4.49,0.77,3.62
2012-11-01 18:00:00,0.358,0,18,3.61,0.79,3.84
2012-11-01 19:00:00,0.3235,0,19,3.04,0.8,4.53
2012-11-01 20:00:00,0.6285000000000001,0,20,1.83,0.82,4.57
2012-11-01 21:00:00,0.2475,0,21,1.5,0.83,3.87
2012-11-01 22:00:00,0.31,0,22,0.85,0.85,4.05
2012-11-01 23:00:00,0.309,0,23,1.03,0.85,4.05
2012-11-02 00:00:00,0.28700000000000003,0,0,1.86,0.82,4.57
2012-11-02 01:00:00,0.22649999999999998,0,1,1.81,0.82,5.13
2012-11-02 02:00:00,0.166,0,2,2.16,0.82,5.62
2012-11-02 03:00:00,0.16349999999999998,0,3,2.42,0.84,5.6
2012-11-02 04:00:00,0.1645,0,4,2.91,0.82,4.97
2012-11-02 05:00:00,0.163,0,5,2.37,0.85,3.95
2012-11-02 06:00:00,0.162,0,6,1.88,0.88,3.6
2012-11-02 07:00:00,0.15950000000000003,0,7,2.31,0.84,3.44
2012-11-02 08:00:00,0.16349999999999998,0,8,2.31,0.87,3.35
2012-11-02 09:00:00,0.36050000000000004,0,9,4.39,0.79,3.7
2012-11-02 10:00:00,0.15649999999999997,0,10,6.14,0.7,5.18
2012-11-02 11:00:00,0.1565,0,11,6.83,0.65,5.44
2012-11-02 12:00:00,0.15600000000000003,0,12,6.88,0.67,6.15
2012-11-02 13:00:00,0.24200000000000002,0,13,6.83,0.63,6.45
2012-11-02 14:00:00,0.879,0,14,6.76,0.6,5.7
2012-11-02 15:00:00,0.333,0,15,6.39,0.63,5.32
2012-11-02 16:00:00,0.39649999999999996,0,16,5.42,0.69,4.44
2012-11-02 17:00:00,0.398,0,17,4.83,0.72,3.78
2012-11-02 18:00:00,0.5589999999999999,0,18,4.36,0.77,3.38
2012-11-02 19:00:00,0.38799999999999996,0,19,3.82,0.79,3.28
2012-11-02 20:00:00,0.398,0,20,3.62,0.8,3.21
2012-11-02 21:00:00,0.56,0,21,2.98,0.81,3.23
2012-11-02 22:00:00,0.352,0,22,2.51,0.86,3.16
2012-11-02 23:00:00,0.4805,0,23,2.18,0.86,2.8
2012-11-03 00:00:00,0.3015,1,0,2.12,0.89,2.15
2012-11-03 01:00:00,0.29100000000000004,1,1,2.31,0.87,2.25
2012-11-03 02:00:00,0.27449999999999997,1,2,1.77,0.92,1.88
2012-11-03 03:00:00,0.175,1,3,1.72,0.94,1.64
2012-11-03 04:00:00,0.17049999999999998,1,4,1.56,0.94,1.83
2012-11-03 05:00:00,0.16899999999999998,1,5,2.76,0.97,1.65
2012-11-03 06:00:00,0.16599999999999998,1,6,2.96,0.92,2.82
2012-11-03 07:00:00,0.16499999999999998,1,7,3.91,0.88,2.65
2012-11-03 08:00:00,0.162,1,8,3.31,0.89,3.25
2012-11-03 09:00:00,0.1815,1,9,4.09,0.85,4.3
2012-11-03 10:00:00,0.5895,1,10,5.36,0.74,6.33
2012-11-03 11:00:00,0.31,1,11,5.57,0.67,7.24
2012-11-03 12:00:00,0.5509999999999999,1,12,5.98,0.64,7.91
2012-11-03 13:00:00,0.2465,1,13,5.94,0.61,7.13
2012-11-03 14:00:00,0.3005,1,14,6.47,0.6,5.42
2012-11-03 15:00:00,0.2575,1,15,6.0,0.66,4.83
2012-11-03 16:00:00,0.22499999999999998,1,16,5.76,0.66,3.53
2012-11-03 17:00:00,0.21300000000000002,1,17,5.95,0.68,2.82
2012-11-03 18:00:00,0.327,1,18,4.6,0.75,2.69
2012-11-03 19:00:00,0.35400000000000004,1,19,4.6,0.74,2.87
2012-11-03 20:00:00,0.7745,1,20,3.95,0.76,3.13
2012-11-03 21:00:00,0.3175,1,21,3.48,0.8,2.6
2012-11-03 22:00:00,0.3185,1,22,3.16,0.8,2.14
2012-11-03 23:00:00,0.33299999999999996,1,23,2.11,0.88,1.71
2012-11-04 00:00:00,0.28350000000000003,1,0,3.14,0.91,1.1
2012-11-04 01:00:00,0.26449999999999996,1,1,1.85,0.94,1.36
2012-11-04 02:00:00,0.1855,1,2,1.33,0.95,1.72
2012-11-04 03:00:00,0.16349999999999998,1,3,1.64,0.95,2.02
2012-11-04 04:00:00,0.1625,1,4,2.64,0.91,2.02
2012-11-04 05:00:00,0.16149999999999998,1,5,4.01,0.91,1.9
2012-11-04 06:00:00,0.159,1,6,3.24,0.95,2.54
2012-11-04 07:00:00,0.158,1,7,2.87,0.96,3.82
2012-11-04 08:00:00,0.156,1,8,2.58,0.96,5.3
2012-11-04 09:00:00,0.183,1,9,3.2,0.95,5.11
2012-11-04 10:00:00,0.64,1,10,4.22,0.95,4.2
2012-11-04 11:00:00,0.4475,1,11,6.82,0.94,1.99
2012-11-04 12:00:00,0.2565,1,12,7.03,0.86,2.81
2012-11-04 13:00:00,0.423,1,13,3.41,0.89,6.79
2012-11-04 14:00:00,0.46799999999999997,1,14,1.18,0.92,6.64
2012-11-04 15:00:00,0.28500000000000003,1,15,1.44,0.91,5.97
2012-11-04 16:00:00,0.2195,1,16,1.87,0.89,4.65
2012-11-04 17:00:00,0.2515,1,17,2.32,0.87,3.79
2012-11-04 18:00:00,0.4175,1,18,2.74,0.87,3.05
2012-11-04 19:00:00,0.3505,1,19,2.83,0.89,2.28
2012-11-04 20:00:00,0.70049995,1,20,3.57,0.88,1.75
2012-11-04 21:00:00,0.2885,1,21,3.19,0.91,1.56
2012-11-04 22:00:00,0.3175,1,22,3.62,0.93,1.17
2012-11-04 23:00:00,0.311,1,23,3.06,0.96,0.68
2012-11-05 00:00:00,0.2945,0,0,2.94,0.96,0.89
2012-11-05 01:00:00,0.30100000000000005,0,1,3.29,0.96,0.91
2012-11-05 02:00:00,0.183,0,2,3.82,0.99,0.85
2012-11-05 03:00:00,0.16999999999999998,0,3,4.31,0.99,1.03
2012-11-05 04:00:00,0.16899999999999998,0,4,4.88,0.96,1.23
2012-11-05 05:00:00,0.16699999999999998,0,5,3.9,0.96,1.52
2012-11-05 06:00:00,0.16250000000000003,0,6,5.35,0.95,1.26
2012-11-05 07:00:00,0.15900000000000003,0,7,5.02,0.94,1.24
2012-11-05 08:00:00,0.182,0,8,3.67,0.94,1.8
2012-11-05 09:00:00,0.2955,0,9,4.21,0.84,2.73
2012-11-05 10:00:00,0.157,0,10,5.09,0.79,3.41
2012-11-05 11:00:00,0.15550000000000003,0,11,6.52,0.7,4.02
2012-11-05 12:00:00,0.304,0,12,7.03,0.65,3.84
2012-11-05 13:00:00,0.23149999999999998,0,13,6.81,0.67,4.42
2012-11-05 14:00:00,0.2175,0,14,6.87,0.64,4.21
2012-11-05 15:00:00,0.1585,0,15,7.08,0.66,3.46
2012-11-05 16:00:00,0.156,0,16,6.54,0.69,2.83
2012-11-05 17:00:00,0.473,0,17,6.17,0.73,2.11
2012-11-05 18:00:00,0.601,0,18,5.56,0.78,1.98
2012-11-05 19:00:00,0.368,0,19,4.21,0.81,2.37
2012-11-05 20:00:00,1.03649995,0,20,3.73,0.84,2.24
2012-11-05 21:00:00,0.7845,0,21,3.92,0.82,2.38
2012-11-05 22:00:00,0.6214999999999999,0,22,3.17,0.84,2.13
2012-11-05 23:00:00,0.1995,0,23,2.62,0.87,1.95
2012-11-06 00:00:00,0.17700000000000002,0,0,1.42,0.89,2.14
2012-11-06 01:00:00,0.174,0,1,0.51,0.91,2.12
2012-11-06 02:00:00,0.3205,0,2,-0.21,0.95,2.09
2012-11-06 03:00:00,0.11300000000000002,0,3,-0.34,0.98,1.76
2012-11-06 04:00:00,0.10700000000000001,0,4,-0.87,0.98,1.74
2012-11-06 05:00:00,0.0975,0,5,-0.96,0.98,1.73
2012-11-06 06:00:00,0.097,0,6,-1.72,0.98,2.29
2012-11-06 07:00:00,0.0965,0,7,-0.92,0.96,2.11
2012-11-06 08:00:00,0.095,0,8,-0.89,0.96,2.37
2012-11-06 09:00:00,0.129,0,9,0.24,0.94,3.25
2012-11-06 10:00:00,0.49350000000000005,0,10,2.98,0.84,3.71
2012-11-06 11:00:00,0.56,0,11,5.15,0.76,4.04
2012-11-06 12:00:00,0.131,0,12,6.63,0.68,4.76
2012-11-06 13:00:00,0.3405,0,13,6.76,0.7,5.11
2012-11-06 14:00:00,0.28300000000000003,0,14,7.17,0.71,5.0
2012-11-06 15:00:00,0.1175,0,15,7.06,0.75,4.86
2012-11-06 16:00:00,0.1235,0,16,6.47,0.84,4.8
2012-11-06 17:00:00,0.302,0,17,6.01,0.87,4.75
2012-11-06 18:00:00,0.3095,0,18,6.01,0.89,5.11
2012-11-06 19:00:00,0.2885,0,19,6.67,0.88,5.11
2012-11-06 20:00:00,0.7284999999999999,0,20,6.5,0.88,5.32
2012-11-06 21:00:00,0.2425,0,21,6.57,0.87,4.82
2012-11-06 22:00:00,0.251,0,22,6.16,0.89,4.71
2012-11-06 23:00:00,0.254,0,23,6.54,0.89,3.91
2012-11-07 00:00:00,0.239,0,0,6.51,0.87,3.82
2012-11-07 01:00:00,0.236,0,1,5.96,0.92,3.61
2012-11-07 02:00:00,0.2235,0,2,5.32,0.92,3.59
2012-11-07 03:00:00,0.1165,0,3,4.71,0.93,3.36
2012-11-07 04:00:00,0.1075,0,4,4.13,0.95,3.23
2012-11-07 05:00:00,0.1005,0,5,3.09,0.95,3.17
2012-11-07 06:00:00,0.099,0,6,3.12,0.96,2.85
2012-11-07 07:00:00,0.099,0,7,2.35,0.98,3.16
2012-11-07 08:00:00,0.0975,0,8,2.92,0.95,3.43
2012-11-07 09:00:00,0.124,0,9,4.21,0.94,3.66
2012-11-07 10:00:00,0.293,0,10,5.92,0.88,3.9
2012-11-07 11:00:00,0.26799999999999996,0,11,7.64,0.79,4.65
2012-11-07 12:00:00,0.417,0,12,6.63,0.78,5.28
2012-11-07 13:00:00,0.43799999999999994,0,13,6.69,0.79,5.42
2012-11-07 14:00:00,0.45449999999999996,0,14,6.72,0.79,5.44
2012-11-07 15:00:00,0.0995,0,15,6.99,0.77,5.78
2012-11-07 16:00:00,0.0975,0,16,7.03,0.77,5.19
2012-11-07 17:00:00,0.1515,0,17,6.59,0.77,5.25
2012-11-07 18:00:00,0.26849999999999996,0,18,6.04,0.81,4.44
2012-11-07 19:00:00,0.38949999999999996,0,19,5.68,0.82,4.32
2012-11-07 20:00:00,0.6885,0,20,6.13,0.83,4.25
2012-11-07 21:00:00,0.251,0,21,6.45,0.81,4.91
2012-11-07 22:00:00,0.48900000000000005,0,22,6.91,0.8,4.45
2012-11-07 23:00:00,0.8205,0,23,6.67,0.8,4.87
2012-11-08 00:00:00,0.18600000000000003,0,0,6.14,0.81,4.54
2012-11-09 00:00:00,0.231,0,0,7.29,0.8,2.36
2012-11-09 01:00:00,0.2345,0,1,7.37,0.78,2.2
2012-11-09 02:00:00,0.24100000000000002,0,2,7.59,0.78,1.86
2012-11-09 03:00:00,0.1495,0,3,6.7,0.81,2.38
2012-11-09 04:00:00,0.10300000000000001,0,4,6.84,0.78,2.86
2012-11-09 05:00:00,0.1015,0,5,7.14,0.8,2.31
2012-11-09 06:00:00,0.10149999999999999,0,6,7.01,0.8,2.63
2012-11-09 07:00:00,0.1005,0,7,6.75,0.83,2.48
2012-11-09 08:00:00,0.121,0,8,7.14,0.86,2.59
2012-11-09 09:00:00,0.39499999999999996,0,9,7.63,0.83,3.09
2012-11-09 10:00:00,0.214,0,10,10.59,0.79,3.66
2012-11-09 11:00:00,0.1755,0,11,11.24,0.77,4.6
2012-11-09 12:00:00,0.21000000000000002,0,12,10.78,0.83,4.56
2012-11-09 13:00:00,0.7425,0,13,11.0,0.78,5.04
2012-11-09 14:00:00,0.423,0,14,11.27,0.75,5.03
2012-11-09 15:00:00,0.361,0,15,11.18,0.74,4.52
2012-11-09 16:00:00,0.2705,0,16,10.5,0.76,3.97
2012-11-09 17:00:00,0.27449999999999997,0,17,7.81,0.8,3.35
2012-11-09 18:00:00,0.29100000000000004,0,18,7.3,0.83,3.06
2012-11-09 19:00:00,0.6995,0,19,7.3,0.84,3.03
2012-11-09 20:00:00,0.4105,0,20,7.16,0.84,3.14
2012-11-09 21:00:00,0.6215,0,21,7.22,0.84,3.15
2012-11-09 22:00:00,1.4769999999999999,0,22,7.54,0.84,2.69
2012-11-09 23:00:00,0.5275000000000001,0,23,7.38,0.84,3.14
2012-11-10 00:00:00,0.199,1,0,7.44,0.84,3.1
2012-11-10 01:00:00,0.181,1,1,7.5,0.86,3.29
2012-11-10 02:00:00,0.1745,1,2,7.99,0.86,3.38
2012-11-10 03:00:00,0.1405,1,3,7.96,0.89,3.52
2012-11-10 04:00:00,0.10650000000000001,1,4,10.31,0.87,3.81
2012-11-10 05:00:00,0.10500000000000001,1,5,10.26,0.89,3.29
2012-11-10 06:00:00,0.10300000000000001,1,6,10.14,0.93,2.89
2012-11-10 07:00:00,0.10400000000000001,1,7,7.77,0.95,2.77
2012-11-10 08:00:00,0.10200000000000001,1,8,7.36,0.96,2.57
2012-11-10 09:00:00,0.6855,1,9,7.03,0.96,2.83
2012-11-10 10:00:00,0.869,1,10,6.96,0.96,3.01
2012-11-10 11:00:00,0.3795,1,11,7.51,0.93,3.05
2012-11-10 12:00:00,0.177,1,12,7.96,0.92,2.66
2012-11-10 13:00:00,0.2345,1,13,8.12,0.89,2.49
2012-11-10 14:00:00,0.21,1,14,8.53,0.87,2.55
2012-11-10 15:00:00,0.22,1,15,8.79,0.87,2.07
2012-11-10 16:00:00,0.1985,1,16,8.22,0.89,1.91
2012-11-10 17:00:00,0.5115,1,17,7.93,0.9,1.98
2012-11-10 18:00:00,0.28049999999999997,1,18,7.05,0.9,2.38
2012-11-10 19:00:00,0.27849999999999997,1,19,6.37,0.94,2.45
2012-11-10 20:00:00,0.5925,1,20,5.29,0.95,2.44
2012-11-10 21:00:00,0.255,1,21,5.03,0.93,2.48
2012-11-10 22:00:00,0.256,1,22,3.91,0.93,2.44
2012-11-10 23:00:00,0.259,1,23,3.38,0.95,2.23
2012-11-11 00:00:00,0.253,1,0,2.16,0.97,2.43
2012-11-11 01:00:00,0.2385,1,1,2.26,0.98,2.0
2012-11-11 02:00:00,0.23199999999999998,1,2,1.81,0.99,1.9
2012-11-11 03:00:00,0.1485,1,3,1.95,0.98,1.45
2012-11-11 04:00:00,0.1115,1,4,2.98,0.96,1.23
2012-11-11 05:00:00,0.11050000000000001,1,5,0.76,0.96,2.1
2012-11-11 06:00:00,0.10200000000000001,1,6,0.53,0.99,1.83
2012-11-11 07:00:00,0.1,1,7,0.46,0.99,1.63
2012-11-11 08:00:00,0.1005,1,8,0.54,0.99,1.65
2012-11-11 09:00:00,0.1,1,9,1.9,0.98,1.86
2012-11-11 10:00:00,0.1215,1,10,4.4,0.96,1.9
2012-11-11 11:00:00,0.3085,1,11,6.57,0.81,2.37
2012-11-11 12:00:00,0.2895,1,12,8.04,0.73,2.75
2012-11-11 13:00:00,0.3775,1,13,7.8,0.73,3.13
2012-11-11 14:00:00,0.258,1,14,8.39,0.7,2.94
2012-11-11 15:00:00,0.1305,1,15,8.36,0.66,2.79
2012-11-11 16:00:00,0.1,1,16,7.13,0.69,2.36
2012-11-11 17:00:00,0.1885,1,17,5.35,0.79,1.79
2012-11-11 18:00:00,0.261,1,18,4.12,0.84,1.85
2012-11-11 19:00:00,0.3435,1,19,4.23,0.87,2.04
2012-11-11 20:00:00,0.706,1,20,4.34,0.85,2.04
2012-11-11 21:00:00,0.249,1,21,3.58,0.86,2.04
2012-11-11 22:00:00,0.254,1,22,3.28,0.91,1.98
2012-11-11 23:00:00,0.26549999999999996,1,23,3.87,0.89,1.75
2012-11-12 00:00:00,0.2485,0,0,3.72,0.89,1.85
2012-11-12 01:00:00,0.2415,0,1,4.24,0.89,1.6
2012-11-12 02:00:00,0.1515,0,2,3.78,0.9,1.89
2012-11-12 03:00:00,0.10300000000000001,0,3,4.52,0.92,0.8
2012-11-12 04:00:00,0.10200000000000001,0,4,4.69,0.95,0.97
2012-11-12 05:00:00,0.10350000000000001,0,5,5.27,0.95,1.24
2012-11-12 06:00:00,0.11,0,6,4.21,0.95,2.03
2012-11-12 07:00:00,0.10850000000000001,0,7,4.19,0.92,2.22
2012-11-12 08:00:00,0.10550000000000001,0,8,5.02,0.89,2.61
2012-11-12 09:00:00,0.2945,0,9,6.09,0.85,2.92
2012-11-12 10:00:00,0.0985,0,10,7.11,0.83,3.26
2012-11-12 11:00:00,0.102,0,11,7.63,0.85,3.8
2012-11-12 12:00:00,0.191,0,12,7.81,0.87,4.19
2012-11-12 13:00:00,0.919,0,13,10.15,0.88,4.72
2012-11-12 14:00:00,0.7165000000000001,0,14,10.39,0.93,5.08
2012-11-12 15:00:00,0.10450000000000001,0,15,10.49,0.96,4.91
2012-11-12 16:00:00,0.1335,0,16,10.94,0.96,5.02
2012-11-12 17:00:00,0.39049999999999996,0,17,10.99,0.96,4.95
2012-11-12 18:00:00,0.29300000000000004,0,18,11.61,0.96,4.13
2012-11-12 19:00:00,0.319,0,19,12.06,0.96,3.97
2012-11-12 20:00:00,0.5295,0,20,12.18,0.95,3.67
2012-11-12 21:00:00,0.27,0,21,12.05,0.96,3.25
2012-11-12 22:00:00,0.264,0,22,11.95,0.96,3.26
2012-11-12 23:00:00,0.261,0,23,11.97,0.94,3.44
2012-11-13 00:00:00,0.23199999999999998,0,0,11.57,0.95,3.66
2012-11-13 01:00:00,0.2395,0,1,11.49,0.95,3.17
2012-11-13 02:00:00,0.21949999999999997,0,2,11.4,0.93,3.38
2012-11-13 03:00:00,0.11050000000000001,0,3,11.3,0.9,3.38
2012-11-13 04:00:00,0.10800000000000001,0,4,10.74,0.9,3.27
2012-11-13 05:00:00,0.111,0,5,10.61,0.91,3.15
2012-11-13 06:00:00,0.11050000000000001,0,6,10.22,0.94,2.89
2012-11-13 07:00:00,0.10600000000000001,0,7,10.06,0.95,3.22
2012-11-13 08:00:00,0.1005,0,8,10.68,0.95,3.34
2012-11-13 09:00:00,0.123,0,9,12.01,0.91,3.25
2012-11-13 10:00:00,0.33099999999999996,0,10,13.01,0.85,3.46
2012-11-13 11:00:00,0.358,0,11,13.98,0.8,3.94
2012-11-13 12:00:00,0.1185,0,12,14.64,0.73,4.15
2012-11-13 13:00:00,0.35650000000000004,0,13,14.66,0.74,4.86
2012-11-13 14:00:00,0.187,0,14,14.64,0.78,4.42
2012-11-13 15:00:00,0.10350000000000001,0,15,14.03,0.79,3.72
2012-11-13 16:00:00,0.11599999999999999,0,16,13.58,0.84,3.46
2012-11-13 17:00:00,0.27,0,17,13.02,0.85,3.04
2012-11-13 18:00:00,0.294,0,18,12.96,0.88,3.06
2012-11-13 19:00:00,0.3755,0,19,12.54,0.9,2.84
2012-11-13 20:00:00,0.5635,0,20,12.46,0.91,2.74
2012-11-13 21:00:00,0.1905,0,21,12.43,0.91,2.87
2012-11-13 22:00:00,0.21300000000000002,0,22,12.39,0.91,2.88
2012-11-13 23:00:00,0.1945,0,23,12.33,0.88,2.28
2012-11-14 00:00:00,0.19,0,0,11.92,0.91,2.38
2012-11-14 01:00:00,0.1905,0,1,11.89,0.91,2.25
2012-11-14 02:00:00,0.176,0,2,11.38,0.93,2.26
2012-11-14 03:00:00,0.114,0,3,11.35,0.91,2.67
2012-11-14 04:00:00,0.10450000000000001,0,4,11.33,0.91,2.55
2012-11-14 05:00:00,0.103,0,5,11.26,0.88,1.88
2012-11-14 06:00:00,0.10200000000000001,0,6,11.13,0.88,1.91
2012-11-14 07:00:00,0.10200000000000001,0,7,10.71,0.89,2.28
2012-11-14 08:00:00,0.11149999999999999,0,8,10.47,0.89,2.75
2012-11-14 09:00:00,0.34750000000000003,0,9,10.06,0.91,2.82
2012-11-14 10:00:00,0.3865,0,10,10.36,0.87,2.78
2012-11-14 11:00:00,0.2495,0,11,11.45,0.79,2.45
2012-11-14 12:00:00,0.15250000000000002,0,12,12.47,0.72,2.22
2012-11-14 13:00:00,0.456,0,13,12.61,0.66,2.53
2012-11-14 14:00:00,0.15300000000000002,0,14,12.62,0.67,2.57
2012-11-14 15:00:00,0.1095,0,15,12.01,0.72,2.83
2012-11-14 16:00:00,0.1055,0,16,10.72,0.81,2.61
2012-11-14 17:00:00,0.2775,0,17,8.87,0.83,2.07
2012-11-14 18:00:00,0.274,0,18,7.61,0.88,2.18
2012-11-14 19:00:00,0.2545,0,19,7.17,0.89,1.73
2012-11-14 20:00:00,0.669,0,20,7.08,0.94,1.43
2012-11-14 21:00:00,0.21850000000000003,0,21,8.35,0.92,1.02
2012-11-14 22:00:00,0.2895,0,22,7.97,0.94,1.21
2012-11-14 23:00:00,0.27349999999999997,0,23,7.33,0.94,0.35
2012-11-15 00:00:00,0.26,0,0,6.89,0.96,0.69
2012-11-15 01:00:00,0.2375,0,1,6.73,0.96,0.32
2012-11-15 02:00:00,0.1955,0,2,6.71,0.97,0.28
2012-11-15 03:00:00,0.10550000000000001,0,3,7.49,0.94,0.5
2012-11-15 04:00:00,0.1125,0,4,7.18,0.94,0.65
2012-11-15 05:00:00,0.111,0,5,7.08,0.95,0.53
2012-11-15 06:00:00,0.1095,0,6,7.12,0.92,1.16
2012-11-15 07:00:00,0.1005,0,7,6.93,0.95,1.06
2012-11-15 08:00:00,0.0985,0,8,6.64,0.95,1.25
2012-11-15 09:00:00,0.1235,0,9,5.87,0.94,1.63
2012-11-15 10:00:00,0.49,0,10,6.97,0.94,0.86
2012-11-15 11:00:00,0.1225,0,11,7.46,0.91,0.55
2012-11-15 12:00:00,0.34800000000000003,0,12,8.41,0.86,0.95
2012-11-15 13:00:00,0.169,0,13,8.97,0.81,0.92
2012-11-15 14:00:00,0.11549999999999999,0,14,9.07,0.84,0.66
