Năm,Giờ,Ttb,thứ,Tháng,Ngày,Tmin,Tmax,Lm,Angay_hc,Angay_hc,,,Pmax_hc,Amax_hc,Ptb,Atb,Pmax,Amax,A/2,Pmax,"Train, Valid, Test",,,,,,,,,,,
2018,17,23.0,7,11,24,18.1,29.6,0.01,96517,96517,,,6587,96517,0.00,1702.80,5108.4,2554.20,2554.20,4870.9,,,,,,,,,,,,
2018,17,23.2,8,11,25,21.4,26.0,0.01,86706,86706,,,6212,86706,0.00,1330.80,3992.4,1996.20,1996.20,4790.0,,,,,,,,,,,,
2018,19,23.3,2,11,26,21.3,26.6,0.01,94918,94918,,,11092,94918,0.00,1936.67,5810.0,2905.00,2905.00,5020.7,,,,,,,,,,,,
2018,16,23.5,3,11,27,22.0,31.0,0.01,119851,119851,,,5494,119851,0.00,1551.33,4654.0,2327.00,2327.00,5147.9,,,,,,,,,,,,
2018,16,23.4,4,11,28,18.3,31.3,0.01,105654,105654,,,6383,105654,0.00,1596.60,4789.8,2394.90,2394.90,5178.6,,,,,,,,,,,,
2018,17,23.3,5,11,29,20.2,29.3,0.01,104701,104701,,,6470,104701,0.00,1568.00,4704.0,2352.00,2352.00,5496.3,,,,,,,,,,,,
2018,17,24.1,6,11,30,19.1,31.8,0.01,110694,110694,,,5204,110694,0.00,1715.20,5145.6,2572.80,2572.80,5799.9,,,,,,,,,,,,
2018,6,22.2,7,12,1,16.5,31.3,0.01,129434,129434,3721305,,10741,129434,0.00,2148.70,6446.1,3223.05,3223.05,6018.3,,,,,,,,,,,,
2018,15,23.2,8,12,2,18.0,32.0,0.01,107642,107642,,,8159,107642,0.00,1602.57,4807.7,2403.85,2403.85,6070.5,,,,,,,,,,,,
2018,17,23.2,2,12,3,17.3,29.6,0.01,89686,89686,,,8440,89686,0.00,2126.07,6378.2,3189.10,3189.10,6339.6,,,,,,,,,,,,
2018,16,23.7,3,12,4,19.0,32.1,0.01,99660,99660,,,7411,99660,0.00,2074.03,6222.1,3111.05,3111.05,6447.1,,,,,,,,,,,,
2018,15,22.2,4,12,5,16.1,31.3,0.01,104744,104744,,,7516,104744,0.00,2079.13,6237.4,3118.70,3118.70,6224.9,,,,,,,,,,,,
2018,16,22.6,5,12,6,17.4,30.3,0.01,111518,111518,,,8380,111518,0.00,2235.73,6707.2,3353.60,3353.60,6270.4,,,,,,,,,,,,
2018,17,24.5,6,12,7,20.2,31.0,0.01,111837,111837,,,9062,111837,0.00,2051.00,6153.0,3076.50,3076.50,6239.5,,,,,,,,,,,,
2018,16,24.0,7,12,8,19.0,31.4,0.01,111848,111848,,,8448,111848,0.00,2305.27,6915.8,3457.90,3457.90,5935.1,,,,,,,,,,,,
2018,16,22.7,8,12,9,19.7,26.9,2,104202,104202,,,8276,104202,0.00,1703.67,5111.0,2555.50,2555.50,5057.7,,,,,,,,,,,,
2018,20,22.8,2,12,10,18.3,31.3,0.01,109003,109003,,,9906,109003,0.00,2155.07,6465.2,3232.60,3232.60,4535.5,,,,,,,,,,,,
2018,17,22.8,3,12,11,17.4,30.3,0.01,130897,130897,,,9630,130897,0.00,2184.10,6552.3,3276.15,3276.15,3732.2,,,,,,,,,,,,
2018,17,22.3,4,12,12,17.1,30.6,0.01,127638,127638,,,9624,127638,0.00,1543.67,4631.0,2315.50,2315.50,2926.8,,,,,,,,,,,,
2018,17,23.4,5,12,13,20.3,28.3,0.01,124311,124311,,,9842,124311,0.00,843.07,2529.2,1264.60,1264.60,2508.0,,,,,,,,,,,,
2018,16,23.7,6,12,14,20.3,27.8,0.01,125010,125010,,,9797,125010,0.00,833.30,2499.9,1249.95,1249.95,2428.4,,,,,,,,,,,,
2018,15,24.6,7,12,15,22.3,28.2,0.01,135500,135500,,,9282,135500,0.00,816.20,2448.6,1224.30,1224.30,2425.9,,,,,,,,,,,,
2018,9,24.4,8,12,16,20.3,29.2,0.01,129307,129307,,,8912,129307,0.00,841.83,2525.5,1262.75,1262.75,2363.9,,,,,,,,,,,,
2018,8,23.0,2,12,17,19.5,28.9,0.01,131613,131613,,,8489,131613,0.00,845.67,2537.0,1268.50,1268.50,2362.4,,,,,,,,,,,,
2018,17,23.0,3,12,18,20.1,30.0,0.01,132858,132858,,,9695,132858,0.00,710.40,2131.2,1065.60,1065.60,2335.7,,,,,,,,,,,,
2018,17,22.0,4,12,19,17.0,30.4,0.01,100408,100408,,,8898,100408,0.00,829.03,2487.1,1243.55,1243.55,2439.7,,,,,,,,,,,,
2018,16,22.8,5,12,20,17.1,31.1,0.01,119763,119763,,,9075,119763,0.00,712.97,2138.9,1069.45,1069.45,2464.7,,,,,,,,,,,,
2018,17,23.1,6,12,21,17.1,31.5,0.01,123001,123001,,,10153,123001,0.00,839.23,2517.7,1258.85,1258.85,2605.8,,,,,,,,,,,,
2018,17,22.3,7,12,22,16.1,28.6,0.01,122956,122956,,,11345,122956,0.00,801.27,2403.8,1201.90,1201.90,3179.2,,,,,,,,,,,,
2018,16,22.0,8,12,23,17.1,27.7,0.01,124578,124578,,,9135,124578,0.00,883.60,2650.8,1325.40,1325.40,4670.2,,,,,,,,,,,,
2018,16,23.4,2,12,24,19.1,28.1,0.01,126272,126272,,,8246,126272,0.00,870.83,2612.5,1306.25,1306.25,6247.8,,,,,,,,,,,,
2018,17,23.8,3,12,25,19.2,30.2,0.01,122058,122058,,,8494,122058,0.00,948.03,2844.1,1422.05,1422.05,7742.7,,,,,,,,,,,,
2018,17,24.2,4,12,26,18.5,30.3,0.01,127473,127473,,,9584,127473,0.00,1795.00,5385.0,2692.50,2692.50,8238.1,,,,,,,,,,,,
2018,17,23.1,5,12,27,19.3,26.4,0.01,125434,125434,,,9125,125434,0.00,3286.20,9858.6,4929.30,4929.30,8225.3,,,,,,,,,,,,
2018,17,23.0,6,12,28,20.9,26.3,0.01,122893,122893,,,10096,122893,0.00,3513.00,10539.0,5269.50,5269.50,7005.4,,,,,,,,,,,,
2018,9,23.4,7,12,29,21.3,24.5,0.01,126253,126253,,,9041,126253,0.00,3362.33,10087.0,5043.50,5043.50,5669.2,,,,,,,,,,,,
2018,17,22.8,8,12,30,21.2,28.0,0.01,131722,131722,,,9760,131722,0.00,1773.63,5320.9,2660.45,2660.45,4434.7,,,,,,,,,,,,
2018,17,21.5,2,12,31,18.6,26.2,0.01,131786,131786,,,9528,131786,0.00,1773.63,5320.9,2660.45,2660.45,4146.2,,,,,,,,,,,,
2019,10,21.0,3,1,1,18.4,24.5,0.01,92359,92359,,,4101,92359,0.00,1253.13,3759.4,1879.70,1879.70,3886.6,,,,,,,,,,,,
2019,10,21.2,4,1,2,19.0,26.0,0.01,88642,88642,,,6261,88642,0.00,1285.97,3857.9,1928.95,1928.95,3911.7,,,,,,,,,,,,
2019,9,22.0,5,1,3,19.1,28.1,0.01,113999,113999,,,5452,113999,0.00,1304.77,3914.3,1957.15,1957.15,4024.6,,,,,,,,,,,,
2019,10,22.4,6,1,4,16.2,29.5,0.01,97261,97261,,,6131,97261,0.00,1292.80,3878.4,1939.20,1939.20,4273.4,,,,,,,,,,,,
2019,10,23.2,7,1,5,18.1,30.5,0.01,97097,97097,,,5603,97097,0.00,1341.03,4023.1,2011.55,2011.55,4538.6,,,,,,,,,,,,
2019,10,24.1,8,1,6,19.0,30.1,0.01,96679,96679,,,4436,96679,0.00,1294.93,3884.8,1942.40,1942.40,4829.2,,,,,,,,,,,,
2019,15,21.2,2,1,7,15.8,29.5,0.01,96137,96137,,,5183,96137,0.00,1474.13,4422.4,2211.20,2211.20,5290.0,,,,,,,,,,,,
2019,9,21.2,3,1,8,16.0,29.0,0.01,103771,103771,,,6019,103771,0.00,1719.47,5158.4,2579.20,2579.20,5571.6,,,,,,,,,,,,
2019,9,21.3,4,1,9,14.7,29.6,0.01,107608,107608,,,5365,107608,0.00,1734.83,5204.5,2602.25,2602.25,5676.3,,,,,,,,,,,,
2019,9,21.4,5,1,10,15.4,29.0,0.01,99211,99211,,,5145,99211,0.00,1825.27,5475.8,2737.90,2737.90,5824.3,,,,,,,,,,,,
2019,10,21.6,6,1,11,14.2,29.7,0.01,101007,101007,,,7043,101007,0.00,2062.93,6188.8,3094.40,3094.40,6054.7,,,,,,,,,,,,
2019,10,22.5,7,1,12,16.2,29.7,0.01,92971,92971,,,6168,92971,0.00,1943.47,5830.4,2915.20,2915.20,6125.6,,,,,,,,,,,,
2019,8,22.2,8,1,13,16.3,29.5,0.01,93084,93084,,,5207,93084,0.00,1894.00,5682.0,2841.00,2841.00,6335.2,,,,,,,,,,,,
2019,15,21.6,2,1,14,15.0,29.2,0.01,92419,92419,,,5597,92419,0.00,1981.43,5944.3,2972.15,2972.15,6610.9,,,,,,,,,,,,
2019,11,21.6,3,1,15,14.3,29.5,0.01,107174,107174,,,4902,107174,0.00,2209.27,6627.8,3313.90,3313.90,6780.4,,,,,,,,,,,,
2019,15,23.0,4,1,16,20.0,27.9,0.01,119193,119193,,,6255,119193,0.00,2181.13,6543.4,3271.70,3271.70,6814.2,,,,,,,,,,,,
2019,10,23.4,5,1,17,18.4,28.4,0.01,118130,118130,,,9594,118130,0.00,2292.90,6878.7,3439.35,3439.35,6920.2,,,,,,,,,,,,
2019,10,22.2,6,1,18,19.7,27.5,0.01,132876,132876,,,8794,132876,0.00,2353.50,7060.5,3530.25,3530.25,6908.2,,,,,,,,,,,,
2019,10,22.8,7,1,19,18.0,29.2,0.01,140894,140894,,,8409,140894,0.00,2263.90,6791.7,3395.85,3395.85,6912.5,,,,,,,,,,,,
2019,10,21.3,8,1,20,14.2,30.1,0.01,145964,145964,,,8065,145964,0.00,2265.60,6796.8,3398.40,3398.40,7035.4,,,,,,,,,,,,
2019,20,22.0,2,1,21,16.1,29.5,0.01,139419,139419,,,9247,139419,0.00,2357.77,7073.3,3536.65,3536.65,7058.2,,,,,,,,,,,,
2019,10,21.6,3,1,22,18.0,26.7,0.01,152273,152273,,,10033,152273,0.00,2272.87,6818.6,3409.30,3409.30,7045.4,,,,,,,,,,,,
2019,10,20.2,4,1,23,15.8,25.9,0.01,152352,152352,,,9400,152352,0.00,2360.73,7082.2,3541.10,3541.10,6968.3,,,,,,,,,,,,
2019,10,18.0,5,1,24,11.0,26.4,0.01,124934,124934,,,8840,124934,0.00,2468.70,7406.1,3703.05,3703.05,6810.6,,,,,,,,,,,,
2019,11,17.8,6,1,25,10.0,28.3,0.01,124191,124191,,,7774,124191,0.00,2303.57,6910.7,3455.35,3455.35,6571.0,,,,,,,,,,,,
2019,11,20.2,7,1,26,17.2,25.2,0.01,112322,112322,,,6458,112322,0.00,2336.43,7009.3,3504.65,3504.65,6258.2,,,,,,,,,,,,
2019,10,19.4,8,1,27,13.2,27.0,0.01,104383,104383,,,8071,104383,0.00,2144.43,6433.3,3216.65,3216.65,5875.2,,,,,,,,,,,,
2019,18,20.0,2,1,28,11.4,29.1,0.01,90759,90759,,,4997,90759,0.00,2097.93,6293.8,3146.90,3146.90,5446.9,,,,,,,,,,,,
2019,18,20.5,3,1,29,13.2,29.1,0.01,100138,100138,,,5180,100138,0.00,2069.33,6208.0,3104.00,3104.00,4884.7,,,,,,,,,,,,
2019,18,21.0,4,1,30,14.1,29.2,0.01,91516,91516,,,5679,91516,0.00,1782.17,5346.5,2673.25,2673.25,4237.6,,,,,,,,,,,,
2019,17,20.0,5,1,31,12.5,29.5,0.01,126283,126283,,,9172,126283,0.00,1698.13,5094.4,2547.20,2547.20,3718.7,,,,,,,,,,,,
2019,11,20.8,6,2,1,13.2,29.5,0.01,157898,157898,,,9311,157898,0.00,1430.63,4291.9,2145.95,2145.95,3131.2,,,,,,,,,,,,
2019,17,21.2,7,2,2,14.3,30.6,0.01,172295,172295,,,4395,172295,0.00,1160.97,3482.9,1741.45,1741.45,2746.1,,,,,,,,,,,,
2019,10,22.6,8,2,3,15.8,32.6,0.01,189486,189486,,,12545,189486,0.00,990.73,2972.2,1486.10,1486.10,2558.2,,,,,,,,,,,,
2019,14,23.3,2,2,4,17.3,32.0,0.01,195974,195974,,,11398,195974,0.00,917.33,2752.0,1376.00,1376.00,2711.8,,,,,,,,,,,,
2019,10,23.7,3,2,5,18.2,32.2,0.01,200721,200721,,,12437,200721,0.00,718.93,2156.8,1078.40,1078.40,2985.7,,,,,,,,,,,,
2019,10,23.7,4,2,6,17.2,32.1,0.01,193346,193346,,,12949,193346,0.00,788.90,2366.7,1183.35,1183.35,3584.5,,,,,,,,,,,,
2019,11,23.9,5,2,7,17.1,33.2,0.01,127384,127384,,,13376,127384,0.00,847.80,2543.4,1271.70,1271.70,4305.4,,,,,,,,,,,,
2019,10,24.4,6,2,8,17.5,34.0,0.01,115426,115426,,,6746,115426,0.00,1246.70,3740.1,1870.05,1870.05,5118.4,,,,,,,,,,,,
2019,15,24.6,7,2,9,17.1,33.2,0.01,137602,137602,,,11234,137602,0.00,1373.87,4121.6,2060.80,2060.80,5682.4,,,,,,,,,,,,
2019,11,23.1,8,2,10,15.1,33.5,0.01,174712,174712,,,11174,174712,0.00,1716.90,5150.7,2575.35,2575.35,6143.5,,,,,,,,,,,,
2019,10,21.1,2,2,11,13.2,33.0,0.01,146501,146501,,,9761,146501,0.00,1990.40,5971.2,2985.60,2985.60,6467.8,,,,,,,,,,,,
2019,10,21.4,3,2,12,14.9,29.5,0.01,135414,135414,,,9237,135414,0.00,2202.87,6608.6,3304.30,3304.30,6618.9,,,,,,,,,,,,
2019,11,20.8,4,2,13,12.5,30.0,0.01,125985,125985,,,8793,125985,0.00,2186.67,6560.0,3280.00,3280.00,6587.1,,,,,,,,,,,,
2019,10,20.5,5,2,14,13.0,30.4,0.01,123321,123321,,,8708,123321,0.00,2142.30,6426.9,3213.45,3213.45,6560.0,,,,,,,,,,,,
2019,9,20.8,6,2,15,12.5,30.5,0.01,121002,121002,,,8130,121002,0.00,2257.50,6772.5,3386.25,3386.25,6541.1,,,,,,,,,,,,
2019,11,21.5,7,2,16,13.5,32.7,0.01,119204,119204,,,8570,119204,0.00,2242.13,6726.4,3363.20,3363.20,6495.7,,,,,,,,,,,,
2019,10,21.9,8,2,17,15.1,31.1,0.01,131675,131675,,,8629,131675,0.00,2149.97,6449.9,3224.95,3224.95,6515.2,,,,,,,,,,,,
2019,10,22.7,2,2,18,17.3,29.8,0.01,133740,133740,,,8632,133740,0.00,2141.43,6424.3,3212.15,3212.15,6602.8,,,,,,,,,,,,
2019,10,22.8,3,2,19,16.2,32.1,0.01,116201,116201,,,7910,116201,0.00,2110.73,6332.2,3166.10,3166.10,6668.3,,,,,,,,,,,,
2019,11,24.4,4,2,20,18.9,32.7,0.01,135744,135744,,,8911,135744,0.00,2181.97,6545.9,3272.95,3272.95,6635.0,,,,,,,,,,,,
2019,11,23.5,5,2,21,18.1,33.3,0.01,141477,141477,,,9405,141477,0.00,2274.57,6823.7,3411.85,3411.85,6569.5,,,,,,,,,,,,
2019,16,23.3,6,2,22,16.9,33.0,0.01,157558,157558,,,9317,157558,0.00,2295.90,6887.7,3443.85,3443.85,6363.1,,,,,,,,,,,,
2019,17,23.3,7,2,23,16.0,32.1,0.01,145816,145816,,,9622,145816,0.00,2250.67,6752.0,3376.00,3376.00,6125.1,,,,,,,,,,,,
2019,10,24.0,8,2,24,17.6,32.3,0.01,163393,163393,,,9890,163393,0.00,2055.27,6165.8,3082.90,3082.90,5837.8,,,,,,,,,,,,
2019,11,24.4,2,2,25,19.2,32.0,0.01,160944,160944,,,10639,160944,0.00,2072.73,6218.2,3109.10,3109.10,5627.1,,,,,,,,,,,,
2019,10,22.9,3,2,26,15.2,31.8,0.01,154201,154201,,,10197,154201,0.00,1930.67,5792.0,2896.00,2896.00,5446.4,,,,,,,,,,,,
2019,10,22.3,4,2,27,14.5,32.5,0.01,160220,160220,,,10070,160220,0.00,1899.10,5697.3,2848.65,2848.65,5249.8,,,,,,,,,,,,
2019,10,22.8,5,2,28,14.4,33.1,0.01,173493,173493,,,12508,173493,0.00,1771.97,5315.9,2657.95,2657.95,5118.7,,,,,,,,,,,,
2019,11,23.3,6,3,1,15.2,33.0,0.01,160009,160009,,,11949,160009,0.00,1704.10,5112.3,2556.15,2556.15,5109.7,,,,,,,,,,,,
2019,11,23.1,7,3,2,15.2,33.0,0.01,158890,158890,,,10890,158890,0.00,1771.50,5314.5,2657.25,2657.25,5057.8,,,,,,,,,,,,
2019,11,23.6,8,3,3,17.1,32.5,0.01,164039,164039,,,10923,164039,0.00,1602.97,4808.9,2404.45,2404.45,4929.8,,,,,,,,,,,,
2019,16,24.5,2,3,4,18.0,32.5,0.01,158142,158142,,,10442,158142,0.00,1680.63,5041.9,2520.95,2520.95,4847.9,,,,,,,,,,,,
2019,10,23.7,3,3,5,17.7,32.0,0.01,160784,160784,,,10822,160784,0.00,1757.03,5271.1,2635.55,2635.55,4847.6,,,,,,,,,,,,
2019,10,23.7,4,3,6,17.1,33.7,0.01,165549,165549,,,10466,165549,0.00,1617.50,4852.5,2426.25,2426.25,4824.8,,,,,,,,,,,,
2019,11,23.6,5,3,7,16.1,35.1,0.01,144764,144764,,,10569,144764,0.00,1558.20,4674.6,2337.30,2337.30,4875.5,,,,,,,,,,,,
2019,9,23.5,6,3,8,18.2,33.0,0.01,129442,129442,,,9383,129442,0.00,1466.47,4399.4,2199.70,2199.70,4975.6,,,,,,,,,,,,
2019,10,23.9,7,3,9,17.7,33.2,0.01,151731,151731,,,9728,151731,0.00,1680.20,5040.6,2520.30,2520.30,5091.0,,,,,,,,,,,,
2019,11,23.7,8,3,10,17.3,32.7,0.01,157219,157219,,,10287,157219,0.00,1719.03,5157.1,2578.55,2578.55,5097.7,,,,,,,,,,,,
2019,10,25.0,2,3,11,19.1,33.5,0.01,150732,150732,,,9762,150732,0.00,1701.97,5105.9,2552.95,2552.95,5139.4,,,,,,,,,,,,
2019,10,25.2,3,3,12,21.9,32.5,0.01,147279,147279,,,9623,147279,0.00,1725.00,5175.0,2587.50,2587.50,5190.4,,,,,,,,,,,,
2019,11,25.0,4,3,13,20.9,31.0,0.01,138385,138385,,,9147,138385,0.00,1658.87,4976.6,2488.30,2488.30,5246.7,,,,,,,,,,,,
2019,10,25.1,5,3,14,19.2,32.0,0.01,129183,129183,,,9146,129183,0.00,1691.33,5074.0,2537.00,2537.00,5413.6,,,,,,,,,,,,
2019,11,25.0,6,3,15,20.0,32.3,0.01,127212,127212,,,8658,127212,0.00,1788.57,5365.7,2682.85,2682.85,5578.5,,,,,,,,,,,,
2019,10,24.8,7,3,16,18.2,32.2,0.01,131060,131060,,,7558,131060,0.00,1786.90,5360.7,2680.35,2680.35,5738.3,,,,,,,,,,,,
2019,17,24.8,8,3,17,17.8,32.2,0.01,104448,104448,,,8830,104448,0.00,1818.87,5456.6,2728.30,2728.30,5853.5,,,,,,,,,,,,
2019,11,22.9,2,3,18,16.0,33.7,0.01,144511,144511,,,9153,144511,0.00,1937.07,5811.2,2905.60,2905.60,5899.3,,,,,,,,,,,,
2019,10,23.6,3,3,19,13.3,34.1,0.01,117055,117055,,,8651,117055,0.00,1966.10,5898.3,2949.15,2949.15,5842.7,,,,,,,,,,,,
2019,11,24.2,4,3,20,16.2,33.2,0.01,107184,107184,,,6867,107184,0.00,2054.83,6164.5,3082.25,3082.25,5732.3,,,,,,,,,,,,
2019,17,24.9,5,3,21,18.6,33.0,0.01,110602,110602,,,6554,110602,0.00,1978.90,5936.7,2968.35,2968.35,5564.4,,,,,,,,,,,,
2019,11,25.0,6,3,22,21.2,33.1,11,112657,112657,,,6757,112657,0.00,1895.23,5685.7,2842.85,2842.85,5480.2,,,,,,,,,,,,
2019,11,26.2,7,3,23,22.1,34.1,0.01,106581,106581,,,7569,106581,0.00,1842.77,5528.3,2764.15,2764.15,5468.6,,,,,,,,,,,,
2019,10,25.0,8,3,24,20.3,30.7,7,104171,104171,,,6977,104171,0.00,1782.17,5346.5,2673.25,2673.25,5493.2,,,,,,,,,,,,
2019,10,25.6,2,3,25,21.7,32.0,0.01,109703,109703,,,7173,109703,0.00,1774.93,5324.8,2662.40,2662.40,5446.1,,,,,,,,,,,,
2019,11,24.1,3,3,26,18.2,32.0,0.01,109223,109223,,,5704,109223,0.00,1838.50,5515.5,2757.75,2757.75,5462.8,,,,,,,,,,,,
2019,10,24.3,4,3,27,17.0,33.3,0.01,114857,114857,,,5635,114857,0.00,1876.03,5628.1,2814.05,2814.05,5285.6,,,,,,,,,,,,
2019,11,25.1,5,3,28,19.1,33.0,0.01,115729,115729,,,5558,115729,0.00,1883.73,5651.2,2825.60,2825.60,5105.4,,,,,,,,,,,,
2019,11,25.7,6,3,29,21.0,33.3,0.01,110688,110688,,,5439,110688,0.00,1703.70,5111.1,2555.55,2555.55,4961.0,,,,,,,,,,,,
2019,11,24.8,7,3,30,21.0,32.1,8,100138,100138,,,5512,100138,0.00,1802.67,5408.0,2704.00,2704.00,4873.5,,,,,,,,,,,,
2019,11,24.2,8,3,31,22.1,27.9,0.01,70196,70196,,,4978,70196,0.00,1543.27,4629.8,2314.90,2314.90,4646.9,,,,,,,,,,,,
2019,17,25.9,2,4,1,21.2,30.5,0.01,71256,71256,,,5600,71256,0.00,1575.67,4727.0,2363.50,2363.50,4566.3,,,,,,,,,,,,
2019,18,27.0,3,4,2,21.0,32.9,0.01,74470,74470,,,4047,74470,0.00,1643.10,4929.3,2464.65,2464.65,4535.0,,,,,,,,,,,,
2019,11,26.7,4,4,3,21.7,31.7,28,78034,78034,,,4037,78034,0.00,1557.77,4673.3,2336.65,2336.65,4463.1,,,,,,,,,,,,
2019,16,26.3,5,4,4,21.5,31.1,0.01,73737,73737,,,10914,73737,0.00,1425.07,4275.2,2137.60,2137.60,4419.1,,,,,,,,,,,,
2019,17,26.7,6,4,5,20.3,33.0,0.01,76429,76429,,,6120,76429,0.00,1408.83,4226.5,2113.25,2113.25,4481.0,,,,,,,,,,,,
2019,19,27.1,7,4,6,21.1,33.1,54,68627,68627,,,5814,68627,0.00,1523.60,4570.8,2285.40,2285.40,4506.1,,,,,,,,,,,,
2019,19,26.7,8,4,7,20.0,33.3,0.01,76061,76061,,,5618,76061,0.00,1523.20,4569.6,2284.80,2284.80,4435.0,,,,,,,,,,,,
2019,11,27.1,2,4,8,21.3,32.9,0.01,78209,78209,,,5496,78209,0.00,1484.40,4453.2,2226.60,2226.60,4049.7,,,,,,,,,,,,
2019,19,27.3,3,4,9,21.2,33.3,31,92451,92451,,,5894,92451,0.00,1528.33,4585.0,2292.50,2292.50,3686.4,,,,,,,,,,,,
2019,15,27.0,4,4,10,20.0,34.0,11,98897,98897,,,5689,98897,0.00,1450.67,4352.0,2176.00,2176.00,3307.5,,,,,,,,,,,,
2019,10,27.7,5,4,11,20.3,35.0,0.01,92837,92837,,,5883,92837,0.00,1405.03,4215.1,2107.55,2107.55,2985.2,,,,,,,,,,,,
2019,11,28.0,6,4,12,21.3,34.6,0.01,112811,112811,,,6695,112811,0.00,881.07,2643.2,1321.60,1321.60,2624.0,,,,,,,,,,,,
2019,11,29.0,7,4,13,23.6,34.4,0.01,113580,113580,,,7142,113580,0.00,878.93,2636.8,1318.40,1318.40,2599.4,,,,,,,,,,,,
2019,11,28.9,8,4,14,23.2,34.6,0.01,105340,105340,,,7456,105340,0.00,896.87,2690.6,1345.30,1345.30,2491.2,,,,,,,,,,,,
2019,9,28.2,2,4,15,22.6,33.7,0.01,122559,122559,,,12274,122559,0.00,913.50,2740.5,1370.25,1370.25,2365.4,,,,,,,,,,,,
2019,17,28.5,3,4,16,22.0,35.0,2,136840,136840,,,8395,136840,0.00,802.97,2408.9,1204.45,1204.45,2243.1,,,,,,,,,,,,
2019,18,27.8,4,4,17,22.2,33.3,8,151054,151054,,,8906,151054,0.00,840.13,2520.4,1260.20,1260.20,2190.9,,,,,,,,,,,,
2019,17,27.6,5,4,18,21.8,33.3,0.01,162085,162085,,,9826,162085,0.00,698.47,2095.4,1047.70,1047.70,2116.6,,,,,,,,,,,,
2019,11,28.3,6,4,19,23.5,33.1,0.01,144743,144743,,,9443,144743,0.00,687.33,2062.0,1031.00,1031.00,2118.1,,,,,,,,,,,,
2019,17,28.4,7,4,20,22.7,34.1,0.01,157493,157493,,,9690,157493,0.00,709.57,2128.7,1064.35,1064.35,2190.3,,,,,,,,,,,,
2019,10,28.2,8,4,21,22.3,34.1,0.01,160634,160634,,,14170,160634,0.00,715.97,2147.9,1073.95,1073.95,2300.9,,,,,,,,,,,,
2019,10,28.6,2,4,22,22.2,35.0,0.01,125779,125779,,,10551,125779,0.00,716.37,2149.1,1074.55,1074.55,2380.5,,,,,,,,,,,,
2019,11,28.4,3,4,23,21.5,35.3,0.01,73065,73065,,,6402,73065,0.00,701.00,2103.0,1051.50,1051.50,2472.9,,,,,,,,,,,,
2019,18,28.9,4,4,24,21.3,36.4,0.01,70055,70055,,,5735,70055,0.00,807.67,2423.0,1211.50,1211.50,2579.5,,,,,,,,,,,,
2019,19,28.6,5,4,25,21.7,35.4,10,71141,71141,,,5173,71141,0.00,893.87,2681.6,1340.80,1340.80,2593.0,,,,,,,,,,,,
2019,19,28.1,6,4,26,21.0,35.1,0.01,77689,77689,,,5314,77689,0.00,848.63,2545.9,1272.95,1272.95,2538.7,,,,,,,,,,,,
2019,10,27.8,7,4,27,21.3,34.2,0.01,67999,67999,,,4406,67999,0.00,870.40,2611.2,1305.60,1305.60,2504.7,,,,,,,,,,,,
2019,6,27.9,8,4,28,21.2,34.6,0.01,66997,66997,,,4071,66997,0.00,878.53,2635.6,1317.80,1317.80,2490.8,,,,,,,,,,,,
2019,6,28.4,2,4,29,22.2,34.5,0.01,67262,67262,,,3631,67262,0.00,830.27,2490.8,1245.40,1245.40,2503.9,,,,,,,,,,,,
2019,19,27.9,3,4,30,22.1,33.7,0.01,73113,73113,,,4860,73113,0.00,803.40,2410.2,1205.10,1205.10,2562.3,,,,,,,,,,,,
2019,19,26.8,4,5,1,21.3,34.3,0.01,69808,69808,,,4997,69808,0.00,791.87,2375.6,1187.80,1187.80,2621.4,,,,,,,,,,,,
2019,17,26.0,5,5,2,22.0,35.0,1,67933,67933,,,4394,67933,0.00,847.33,2542.0,1271.00,1271.00,2648.8,,,,,,,,,,,,
2019,19,25.8,6,5,3,21.3,34.3,5,68711,68711,,,5051,68711,0.00,900.27,2700.8,1350.40,1350.40,2525.4,,,,,,,,,,,,
2019,11,25.6,7,5,4,22.2,32.1,3,71045,71045,,,4263,71045,0.00,927.57,2782.7,1391.35,1391.35,2372.1,,,,,,,,,,,,
2019,6,25.8,8,5,5,21.9,32.0,0.01,72436,72436,,,4079,72436,0.00,901.97,2705.9,1352.95,1352.95,2219.5,,,,,,,,,,,,
2019,11,26.9,2,5,6,23.2,34.0,0.01,73369,73369,,,3996,73369,0.00,837.53,2512.6,1256.30,1256.30,2033.4,,,,,,,,,,,,
2019,11,26.3,3,5,7,23.0,32.0,2,68316,68316,,,4032,68316,0.00,641.70,1925.1,962.55,962.55,1882.9,,,,,,,,,,,,
2019,18,25.6,4,5,8,23.5,31.3,1,72835,72835,,,3993,72835,0.00,644.70,1934.1,967.05,967.05,1867.3,,,,,,,,,,,,
2019,17,24.8,5,5,9,22.3,30.1,47,71961,71961,,,4245,71961,0.00,673.27,2019.8,1009.90,1009.90,1900.8,,,,,,,,,,,,
2019,6,25.6,6,5,10,22.4,30.7,10,78204,78204,,,4245,78204,0.00,591.80,1775.4,887.70,887.70,1923.3,,,,,,,,,,,,
2019,6,24.6,7,5,11,20.7,28.7,20,64388,64388,,,4668,64388,0.00,586.67,1760.0,880.00,880.00,1991.4,,,,,,,,,,,,
2019,10,26.7,8,5,12,22.6,31.5,0.01,77120,77120,,,5015,77120,0.00,615.67,1847.0,923.50,923.50,2048.5,,,,,,,,,,,,
