,datetime,hour,scheduling,acorn,apparentTemperature,humidity,windSpeed
422,2012-10-29 16:00:00,3,0,1,11.55,0.81,2.57
423,2012-10-29 17:00:00,3,0,1,10.7,0.87,2.06
424,2012-10-29 18:00:00,3,0,1,10.15,0.91,2.64
425,2012-10-29 19:00:00,3,0,1,8.4,0.93,2.66
426,2012-10-29 20:00:00,3,0,1,8.27,0.95,2.08
427,2012-10-29 21:00:00,3,0,1,8.35,0.96,1.9
428,2012-10-29 22:00:00,2,0,1,7.42,0.96,2.14
429,2012-10-29 23:00:00,2,0,1,6.58,0.98,2.39
430,2012-10-30 00:00:00,1,0,1,6.61,0.98,2.34
431,2012-10-30 01:00:00,1,0,1,6.18,0.99,2.2
432,2012-10-30 02:00:00,1,0,1,6.29,0.95,1.97
433,2012-10-30 03:00:00,1,0,1,5.96,0.93,2.31
434,2012-10-30 04:00:00,1,0,1,5.56,0.95,2.19
435,2012-10-30 05:00:00,1,0,1,4.79,0.96,2.36
436,2012-10-30 06:00:00,1,0,1,4.21,0.95,2.41
437,2012-10-30 07:00:00,2,0,1,3.67,0.95,2.39
438,2012-10-30 08:00:00,2,0,1,3.44,0.98,2.8
439,2012-10-30 09:00:00,2,0,1,4.8,0.91,2.78
440,2012-10-30 10:00:00,2,0,1,6.67,0.78,3.18
441,2012-10-30 11:00:00,2,0,1,7.6,0.72,3.61
442,2012-10-30 12:00:00,2,0,1,7.54,0.7,3.62
443,2012-10-30 13:00:00,2,0,1,10.92,0.62,3.7
444,2012-10-30 14:00:00,2,0,1,7.92,0.65,3.76
445,2012-10-30 15:00:00,2,0,1,7.87,0.63,3.41
446,2012-10-30 16:00:00,3,0,1,7.41,0.67,3.04
447,2012-10-30 17:00:00,3,0,1,6.28,0.76,2.06
448,2012-10-30 18:00:00,3,0,1,5.71,0.79,2.56
449,2012-10-30 19:00:00,3,0,1,5.17,0.82,2.65
450,2012-10-30 20:00:00,3,0,1,5.45,0.83,2.7
451,2012-10-30 21:00:00,3,0,1,5.29,0.83,2.53
452,2012-10-30 22:00:00,2,0,1,6.0,0.83,2.12
453,2012-10-30 23:00:00,2,0,1,6.08,0.84,2.47
454,2012-10-31 00:00:00,1,0,1,5.81,0.84,2.83
455,2012-10-31 01:00:00,1,0,1,5.23,0.84,2.45
456,2012-10-31 02:00:00,1,0,1,4.43,0.85,2.75
457,2012-10-31 03:00:00,1,0,1,4.67,0.81,2.72
458,2012-10-31 04:00:00,1,0,1,4.98,0.78,2.51
459,2012-10-31 05:00:00,1,0,1,5.28,0.78,2.88
460,2012-10-31 06:00:00,1,0,1,4.83,0.8,2.94
461,2012-10-31 07:00:00,2,0,1,4.71,0.82,3.27
462,2012-10-31 08:00:00,2,0,1,5.7,0.87,4.07
463,2012-10-31 09:00:00,2,0,1,6.53,0.88,4.45
464,2012-10-31 10:00:00,2,0,1,10.39,0.82,5.39
465,2012-10-31 11:00:00,2,0,1,11.26,0.79,6.29
466,2012-10-31 12:00:00,2,0,1,12.36,0.75,7.58
467,2012-10-31 13:00:00,2,0,1,12.31,0.69,8.18
468,2012-10-31 14:00:00,2,0,1,11.83,0.71,8.02
469,2012-10-31 15:00:00,2,0,1,11.44,0.74,7.49
470,2012-10-31 16:00:00,3,0,1,11.39,0.75,7.2
471,2012-10-31 17:00:00,3,0,1,11.34,0.75,6.84
472,2012-10-31 18:00:00,3,0,1,11.37,0.75,7.0
473,2012-10-31 19:00:00,3,0,1,11.26,0.75,6.94
474,2012-10-31 20:00:00,3,0,1,10.87,0.8,7.08
475,2012-10-31 21:00:00,3,0,1,10.93,0.81,6.95
476,2012-10-31 22:00:00,2,0,1,10.93,0.85,7.26
477,2012-10-31 23:00:00,2,0,1,11.39,0.83,6.72
478,2012-11-01 00:00:00,1,0,1,11.46,0.82,6.74
479,2012-11-01 01:00:00,1,0,1,10.72,0.89,5.57
480,2012-11-01 02:00:00,1,0,1,6.25,0.95,4.3
481,2012-11-01 03:00:00,1,0,1,6.07,0.98,3.38
482,2012-11-01 04:00:00,1,0,1,5.9,0.95,2.56
483,2012-11-01 05:00:00,1,0,1,5.63,0.96,2.28
484,2012-11-01 06:00:00,1,0,1,5.09,0.95,2.82
485,2012-11-01 07:00:00,2,0,1,5.07,0.95,2.73
486,2012-11-01 08:00:00,2,0,1,4.38,0.95,3.54
487,2012-11-01 09:00:00,2,0,1,4.88,0.89,4.23
488,2012-11-01 10:00:00,2,0,1,4.67,0.86,5.04
489,2012-11-01 11:00:00,2,0,1,5.76,0.8,5.22
490,2012-11-01 12:00:00,2,0,1,6.6,0.72,5.73
491,2012-11-01 13:00:00,2,0,1,5.8,0.74,6.27
492,2012-11-01 14:00:00,2,0,1,4.82,0.79,6.5
493,2012-11-01 15:00:00,2,0,1,5.07,0.75,5.94
494,2012-11-01 16:00:00,3,0,1,5.14,0.74,4.73
495,2012-11-01 17:00:00,3,0,1,4.49,0.77,3.62
496,2012-11-01 18:00:00,3,0,1,3.61,0.79,3.84
497,2012-11-01 19:00:00,3,0,1,3.04,0.8,4.53
498,2012-11-01 20:00:00,3,0,1,1.83,0.82,4.57
499,2012-11-01 21:00:00,3,0,1,1.5,0.83,3.87
500,2012-11-01 22:00:00,2,0,1,0.85,0.85,4.05
501,2012-11-01 23:00:00,2,0,1,1.03,0.85,4.05
502,2012-11-02 00:00:00,1,0,1,1.86,0.82,4.57
503,2012-11-02 01:00:00,1,0,1,1.81,0.82,5.13
504,2012-11-02 02:00:00,1,0,1,2.16,0.82,5.62
505,2012-11-02 03:00:00,1,0,1,2.42,0.84,5.6
506,2012-11-02 04:00:00,1,0,1,2.91,0.82,4.97
507,2012-11-02 05:00:00,1,0,1,2.37,0.85,3.95
508,2012-11-02 06:00:00,1,0,1,1.88,0.88,3.6
509,2012-11-02 07:00:00,2,0,1,2.31,0.84,3.44
510,2012-11-02 08:00:00,2,0,1,2.31,0.87,3.35
511,2012-11-02 09:00:00,2,0,1,4.39,0.79,3.7
512,2012-11-02 10:00:00,2,0,1,6.14,0.7,5.18
513,2012-11-02 11:00:00,2,0,1,6.83,0.65,5.44
514,2012-11-02 12:00:00,2,0,1,6.88,0.67,6.15
515,2012-11-02 13:00:00,2,0,1,6.83,0.63,6.45
516,2012-11-02 14:00:00,2,0,1,6.76,0.6,5.7
517,2012-11-02 15:00:00,2,0,1,6.39,0.63,5.32
518,2012-11-02 16:00:00,3,0,1,5.42,0.69,4.44
519,2012-11-02 17:00:00,3,0,1,4.83,0.72,3.78
520,2012-11-02 18:00:00,3,0,1,4.36,0.77,3.38
521,2012-11-02 19:00:00,3,0,1,3.82,0.79,3.28
522,2012-11-02 20:00:00,3,0,1,3.62,0.8,3.21
523,2012-11-02 21:00:00,3,0,1,2.98,0.81,3.23
524,2012-11-02 22:00:00,2,0,1,2.51,0.86,3.16
525,2012-11-02 23:00:00,2,0,1,2.18,0.86,2.8
526,2012-11-03 00:00:00,1,1,1,2.12,0.89,2.15
527,2012-11-03 01:00:00,1,1,1,2.31,0.87,2.25
528,2012-11-03 02:00:00,1,1,1,1.77,0.92,1.88
529,2012-11-03 03:00:00,1,1,1,1.72,0.94,1.64
530,2012-11-03 04:00:00,1,1,1,1.56,0.94,1.83
531,2012-11-03 05:00:00,1,1,1,2.76,0.97,1.65
532,2012-11-03 06:00:00,1,1,1,2.96,0.92,2.82
533,2012-11-03 07:00:00,2,1,1,3.91,0.88,2.65
534,2012-11-03 08:00:00,2,1,1,3.31,0.89,3.25
535,2012-11-03 09:00:00,2,1,1,4.09,0.85,4.3
536,2012-11-03 10:00:00,2,1,1,5.36,0.74,6.33
537,2012-11-03 11:00:00,2,1,1,5.57,0.67,7.24
538,2012-11-03 12:00:00,2,1,1,5.98,0.64,7.91
539,2012-11-03 13:00:00,2,1,1,5.94,0.61,7.13
540,2012-11-03 14:00:00,2,1,1,6.47,0.6,5.42
541,2012-11-03 15:00:00,2,1,1,6.0,0.66,4.83
542,2012-11-03 16:00:00,3,1,1,5.76,0.66,3.53
543,2012-11-03 17:00:00,3,1,1,5.95,0.68,2.82
544,2012-11-03 18:00:00,3,1,1,4.6,0.75,2.69
545,2012-11-03 19:00:00,3,1,1,4.6,0.74,2.87
546,2012-11-03 20:00:00,3,1,1,3.95,0.76,3.13
547,2012-11-03 21:00:00,3,1,1,3.48,0.8,2.6
548,2012-11-03 22:00:00,2,1,1,3.16,0.8,2.14
549,2012-11-03 23:00:00,2,1,1,2.11,0.88,1.71
550,2012-11-04 00:00:00,1,1,1,3.14,0.91,1.1
551,2012-11-04 01:00:00,1,1,1,1.85,0.94,1.36
552,2012-11-04 02:00:00,1,1,1,1.33,0.95,1.72
553,2012-11-04 03:00:00,1,1,1,1.64,0.95,2.02
554,2012-11-04 04:00:00,1,1,1,2.64,0.91,2.02
555,2012-11-04 05:00:00,1,1,1,4.01,0.91,1.9
556,2012-11-04 06:00:00,1,1,1,3.24,0.95,2.54
557,2012-11-04 07:00:00,2,1,1,2.87,0.96,3.82
558,2012-11-04 08:00:00,2,1,1,2.58,0.96,5.3
559,2012-11-04 09:00:00,2,1,1,3.2,0.95,5.11
560,2012-11-04 10:00:00,2,1,1,4.22,0.95,4.2
561,2012-11-04 11:00:00,2,1,1,6.82,0.94,1.99
562,2012-11-04 12:00:00,2,1,1,7.03,0.86,2.81
563,2012-11-04 13:00:00,2,1,1,3.41,0.89,6.79
564,2012-11-04 14:00:00,2,1,1,1.18,0.92,6.64
565,2012-11-04 15:00:00,2,1,1,1.44,0.91,5.97
566,2012-11-04 16:00:00,3,1,1,1.87,0.89,4.65
567,2012-11-04 17:00:00,3,1,1,2.32,0.87,3.79
568,2012-11-04 18:00:00,3,1,1,2.74,0.87,3.05
569,2012-11-04 19:00:00,3,1,1,2.83,0.89,2.28
570,2012-11-04 20:00:00,3,1,1,3.57,0.88,1.75
571,2012-11-04 21:00:00,3,1,1,3.19,0.91,1.56
572,2012-11-04 22:00:00,2,1,1,3.62,0.93,1.17
573,2012-11-04 23:00:00,2,1,1,3.06,0.96,0.68
574,2012-11-05 00:00:00,1,0,1,2.94,0.96,0.89
575,2012-11-05 01:00:00,1,0,1,3.29,0.96,0.91
576,2012-11-05 02:00:00,1,0,1,3.82,0.99,0.85
577,2012-11-05 03:00:00,1,0,1,4.31,0.99,1.03
578,2012-11-05 04:00:00,1,0,1,4.88,0.96,1.23
579,2012-11-05 05:00:00,1,0,1,3.9,0.96,1.52
580,2012-11-05 06:00:00,1,0,1,5.35,0.95,1.26
581,2012-11-05 07:00:00,2,0,1,5.02,0.94,1.24
582,2012-11-05 08:00:00,2,0,1,3.67,0.94,1.8
583,2012-11-05 09:00:00,2,0,1,4.21,0.84,2.73
584,2012-11-05 10:00:00,2,0,1,5.09,0.79,3.41
585,2012-11-05 11:00:00,2,0,1,6.52,0.7,4.02
586,2012-11-05 12:00:00,2,0,1,7.03,0.65,3.84
587,2012-11-05 13:00:00,2,0,1,6.81,0.67,4.42
588,2012-11-05 14:00:00,2,0,1,6.87,0.64,4.21
589,2012-11-05 15:00:00,2,0,1,7.08,0.66,3.46
590,2012-11-05 16:00:00,3,0,1,6.54,0.69,2.83
591,2012-11-05 17:00:00,3,0,1,6.17,0.73,2.11
592,2012-11-05 18:00:00,3,0,1,5.56,0.78,1.98
593,2012-11-05 19:00:00,3,0,1,4.21,0.81,2.37
594,2012-11-05 20:00:00,3,0,1,3.73,0.84,2.24
595,2012-11-05 21:00:00,3,0,1,3.92,0.82,2.38
596,2012-11-05 22:00:00,2,0,1,3.17,0.84,2.13
597,2012-11-05 23:00:00,2,0,1,2.62,0.87,1.95
598,2012-11-06 00:00:00,1,0,1,1.42,0.89,2.14
599,2012-11-06 01:00:00,1,0,1,0.51,0.91,2.12
600,2012-11-06 02:00:00,1,0,1,-0.21,0.95,2.09
601,2012-11-06 03:00:00,1,0,1,-0.34,0.98,1.76
602,2012-11-06 04:00:00,1,0,1,-0.87,0.98,1.74
603,2012-11-06 05:00:00,1,0,1,-0.96,0.98,1.73
604,2012-11-06 06:00:00,1,0,1,-1.72,0.98,2.29
605,2012-11-06 07:00:00,2,0,1,-0.92,0.96,2.11
606,2012-11-06 08:00:00,2,0,1,-0.89,0.96,2.37
607,2012-11-06 09:00:00,2,0,1,0.24,0.94,3.25
608,2012-11-06 10:00:00,2,0,1,2.98,0.84,3.71
609,2012-11-06 11:00:00,2,0,1,5.15,0.76,4.04
610,2012-11-06 12:00:00,2,0,1,6.63,0.68,4.76
611,2012-11-06 13:00:00,2,0,1,6.76,0.7,5.11
612,2012-11-06 14:00:00,2,0,1,7.17,0.71,5.0
613,2012-11-06 15:00:00,2,0,1,7.06,0.75,4.86
614,2012-11-06 16:00:00,3,0,1,6.47,0.84,4.8
615,2012-11-06 17:00:00,3,0,1,6.01,0.87,4.75
616,2012-11-06 18:00:00,3,0,1,6.01,0.89,5.11
617,2012-11-06 19:00:00,3,0,1,6.67,0.88,5.11
618,2012-11-06 20:00:00,3,0,1,6.5,0.88,5.32
619,2012-11-06 21:00:00,3,0,1,6.57,0.87,4.82
620,2012-11-06 22:00:00,2,0,1,6.16,0.89,4.71
621,2012-11-06 23:00:00,2,0,1,6.54,0.89,3.91
622,2012-11-07 00:00:00,1,0,1,6.51,0.87,3.82
623,2012-11-07 01:00:00,1,0,1,5.96,0.92,3.61
624,2012-11-07 02:00:00,1,0,1,5.32,0.92,3.59
625,2012-11-07 03:00:00,1,0,1,4.71,0.93,3.36
626,2012-11-07 04:00:00,1,0,1,4.13,0.95,3.23
627,2012-11-07 05:00:00,1,0,1,3.09,0.95,3.17
628,2012-11-07 06:00:00,1,0,1,3.12,0.96,2.85
629,2012-11-07 07:00:00,2,0,1,2.35,0.98,3.16
630,2012-11-07 08:00:00,2,0,1,2.92,0.95,3.43
631,2012-11-07 09:00:00,2,0,1,4.21,0.94,3.66
632,2012-11-07 10:00:00,2,0,1,5.92,0.88,3.9
633,2012-11-07 11:00:00,2,0,1,7.64,0.79,4.65
634,2012-11-07 12:00:00,2,0,1,6.63,0.78,5.28
635,2012-11-07 13:00:00,2,0,1,6.69,0.79,5.42
636,2012-11-07 14:00:00,2,0,1,6.72,0.79,5.44
637,2012-11-07 15:00:00,2,0,1,6.99,0.77,5.78
638,2012-11-07 16:00:00,3,0,1,7.03,0.77,5.19
639,2012-11-07 17:00:00,3,0,1,6.59,0.77,5.25
640,2012-11-07 18:00:00,3,0,1,6.04,0.81,4.44
641,2012-11-07 19:00:00,3,0,1,5.68,0.82,4.32
642,2012-11-07 20:00:00,3,0,1,6.13,0.83,4.25
643,2012-11-07 21:00:00,3,0,1,6.45,0.81,4.91
644,2012-11-07 22:00:00,2,0,1,6.91,0.8,4.45
645,2012-11-07 23:00:00,2,0,1,6.67,0.8,4.87
646,2012-11-08 00:00:00,1,0,1,6.14,0.81,4.54
647,2012-11-09 01:00:00,1,0,1,7.37,0.78,2.2
648,2012-11-09 02:00:00,1,0,1,7.59,0.78,1.86
649,2012-11-09 03:00:00,1,0,1,6.7,0.81,2.38
650,2012-11-09 04:00:00,1,0,1,6.84,0.78,2.86
651,2012-11-09 05:00:00,1,0,1,7.14,0.8,2.31
652,2012-11-09 06:00:00,1,0,1,7.01,0.8,2.63
653,2012-11-09 07:00:00,2,0,1,6.75,0.83,2.48
654,2012-11-09 08:00:00,2,0,1,7.14,0.86,2.59
655,2012-11-09 09:00:00,2,0,1,7.63,0.83,3.09
656,2012-11-09 10:00:00,2,0,1,10.59,0.79,3.66
657,2012-11-09 11:00:00,2,0,1,11.24,0.77,4.6
658,2012-11-09 12:00:00,2,0,1,10.78,0.83,4.56
659,2012-11-09 13:00:00,2,0,1,11.0,0.78,5.04
660,2012-11-09 14:00:00,2,0,1,11.27,0.75,5.03
661,2012-11-09 15:00:00,2,0,1,11.18,0.74,4.52
662,2012-11-09 16:00:00,3,0,1,10.5,0.76,3.97
663,2012-11-09 17:00:00,3,0,1,7.81,0.8,3.35
664,2012-11-09 18:00:00,3,0,1,7.3,0.83,3.06
665,2012-11-09 19:00:00,3,0,1,7.3,0.84,3.03
666,2012-11-09 20:00:00,3,0,1,7.16,0.84,3.14
667,2012-11-09 21:00:00,3,0,1,7.22,0.84,3.15
668,2012-11-09 22:00:00,2,0,1,7.54,0.84,2.69
669,2012-11-09 23:00:00,2,0,1,7.38,0.84,3.14
670,2012-11-10 00:00:00,1,1,1,7.44,0.84,3.1
671,2012-11-10 01:00:00,1,1,1,7.5,0.86,3.29
672,2012-11-10 02:00:00,1,1,1,7.99,0.86,3.38
673,2012-11-10 03:00:00,1,1,1,7.96,0.89,3.52
674,2012-11-10 04:00:00,1,1,1,10.31,0.87,3.81
675,2012-11-10 05:00:00,1,1,1,10.26,0.89,3.29
676,2012-11-10 06:00:00,1,1,1,10.14,0.93,2.89
677,2012-11-10 07:00:00,2,1,1,7.77,0.95,2.77
678,2012-11-10 08:00:00,2,1,1,7.36,0.96,2.57
679,2012-11-10 09:00:00,2,1,1,7.03,0.96,2.83
680,2012-11-10 10:00:00,2,1,1,6.96,0.96,3.01
681,2012-11-10 11:00:00,2,1,1,7.51,0.93,3.05
682,2012-11-10 12:00:00,2,1,1,7.96,0.92,2.66
683,2012-11-10 13:00:00,2,1,1,8.12,0.89,2.49
684,2012-11-10 14:00:00,2,1,1,8.53,0.87,2.55
685,2012-11-10 15:00:00,2,1,1,8.79,0.87,2.07
686,2012-11-10 16:00:00,3,1,1,8.22,0.89,1.91
687,2012-11-10 17:00:00,3,1,1,7.93,0.9,1.98
688,2012-11-10 18:00:00,3,1,1,7.05,0.9,2.38
689,2012-11-10 19:00:00,3,1,1,6.37,0.94,2.45
690,2012-11-10 20:00:00,3,1,1,5.29,0.95,2.44
691,2012-11-10 21:00:00,3,1,1,5.03,0.93,2.48
692,2012-11-10 22:00:00,2,1,1,3.91,0.93,2.44
693,2012-11-10 23:00:00,2,1,1,3.38,0.95,2.23
694,2012-11-11 00:00:00,1,1,1,2.16,0.97,2.43
695,2012-11-11 01:00:00,1,1,1,2.26,0.98,2.0
696,2012-11-11 02:00:00,1,1,1,1.81,0.99,1.9
697,2012-11-11 03:00:00,1,1,1,1.95,0.98,1.45
698,2012-11-11 04:00:00,1,1,1,2.98,0.96,1.23
699,2012-11-11 05:00:00,1,1,1,0.76,0.96,2.1
700,2012-11-11 06:00:00,1,1,1,0.53,0.99,1.83
701,2012-11-11 07:00:00,2,1,1,0.46,0.99,1.63
702,2012-11-11 08:00:00,2,1,1,0.54,0.99,1.65
703,2012-11-11 09:00:00,2,1,1,1.9,0.98,1.86
704,2012-11-11 10:00:00,2,1,1,4.4,0.96,1.9
705,2012-11-11 11:00:00,2,1,1,6.57,0.81,2.37
706,2012-11-11 12:00:00,2,1,1,8.04,0.73,2.75
707,2012-11-11 13:00:00,2,1,1,7.8,0.73,3.13
708,2012-11-11 14:00:00,2,1,1,8.39,0.7,2.94
709,2012-11-11 15:00:00,2,1,1,8.36,0.66,2.79
710,2012-11-11 16:00:00,3,1,1,7.13,0.69,2.36
711,2012-11-11 17:00:00,3,1,1,5.35,0.79,1.79
712,2012-11-11 18:00:00,3,1,1,4.12,0.84,1.85
713,2012-11-11 19:00:00,3,1,1,4.23,0.87,2.04
714,2012-11-11 20:00:00,3,1,1,4.34,0.85,2.04
715,2012-11-11 21:00:00,3,1,1,3.58,0.86,2.04
716,2012-11-11 22:00:00,2,1,1,3.28,0.91,1.98
717,2012-11-11 23:00:00,2,1,1,3.87,0.89,1.75
718,2012-11-12 00:00:00,1,0,1,3.72,0.89,1.85
719,2012-11-12 01:00:00,1,0,1,4.24,0.89,1.6
720,2012-11-12 02:00:00,1,0,1,3.78,0.9,1.89
721,2012-11-12 03:00:00,1,0,1,4.52,0.92,0.8
722,2012-11-12 04:00:00,1,0,1,4.69,0.95,0.97
723,2012-11-12 05:00:00,1,0,1,5.27,0.95,1.24
724,2012-11-12 06:00:00,1,0,1,4.21,0.95,2.03
725,2012-11-12 07:00:00,2,0,1,4.19,0.92,2.22
726,2012-11-12 08:00:00,2,0,1,5.02,0.89,2.61
727,2012-11-12 09:00:00,2,0,1,6.09,0.85,2.92
728,2012-11-12 10:00:00,2,0,1,7.11,0.83,3.26
729,2012-11-12 11:00:00,2,0,1,7.63,0.85,3.8
730,2012-11-12 12:00:00,2,0,1,7.81,0.87,4.19
731,2012-11-12 13:00:00,2,0,1,10.15,0.88,4.72
732,2012-11-12 14:00:00,2,0,1,10.39,0.93,5.08
733,2012-11-12 15:00:00,2,0,1,10.49,0.96,4.91
734,2012-11-12 16:00:00,3,0,1,10.94,0.96,5.02
735,2012-11-12 17:00:00,3,0,1,10.99,0.96,4.95
736,2012-11-12 18:00:00,3,0,1,11.61,0.96,4.13
737,2012-11-12 19:00:00,3,0,1,12.06,0.96,3.97
738,2012-11-12 20:00:00,3,0,1,12.18,0.95,3.67
739,2012-11-12 21:00:00,3,0,1,12.05,0.96,3.25
740,2012-11-12 22:00:00,2,0,1,11.95,0.96,3.26
741,2012-11-12 23:00:00,2,0,1,11.97,0.94,3.44
742,2012-11-13 00:00:00,1,0,1,11.57,0.95,3.66
743,2012-11-13 01:00:00,1,0,1,11.49,0.95,3.17
744,2012-11-13 02:00:00,1,0,1,11.4,0.93,3.38
745,2012-11-13 03:00:00,1,0,1,11.3,0.9,3.38
746,2012-11-13 04:00:00,1,0,1,10.74,0.9,3.27
747,2012-11-13 05:00:00,1,0,1,10.61,0.91,3.15
748,2012-11-13 06:00:00,1,0,1,10.22,0.94,2.89
749,2012-11-13 07:00:00,2,0,1,10.06,0.95,3.22
750,2012-11-13 08:00:00,2,0,1,10.68,0.95,3.34
751,2012-11-13 09:00:00,2,0,1,12.01,0.91,3.25
752,2012-11-13 10:00:00,2,0,1,13.01,0.85,3.46
753,2012-11-13 11:00:00,2,0,1,13.98,0.8,3.94
754,2012-11-13 12:00:00,2,0,1,14.64,0.73,4.15
755,2012-11-13 13:00:00,2,0,1,14.66,0.74,4.86
756,2012-11-13 14:00:00,2,0,1,14.64,0.78,4.42
757,2012-11-13 15:00:00,2,0,1,14.03,0.79,3.72
758,2012-11-13 16:00:00,3,0,1,13.58,0.84,3.46
759,2012-11-13 17:00:00,3,0,1,13.02,0.85,3.04
760,2012-11-13 18:00:00,3,0,1,12.96,0.88,3.06
761,2012-11-13 19:00:00,3,0,1,12.54,0.9,2.84
762,2012-11-13 20:00:00,3,0,1,12.46,0.91,2.74
763,2012-11-13 21:00:00,3,0,1,12.43,0.91,2.87
764,2012-11-13 22:00:00,2,0,1,12.39,0.91,2.88
765,2012-11-13 23:00:00,2,0,1,12.33,0.88,2.28
766,2012-11-14 00:00:00,1,0,1,11.92,0.91,2.38
767,2012-11-14 01:00:00,1,0,1,11.89,0.91,2.25
768,2012-11-14 02:00:00,1,0,1,11.38,0.93,2.26
769,2012-11-14 03:00:00,1,0,1,11.35,0.91,2.67
770,2012-11-14 04:00:00,1,0,1,11.33,0.91,2.55
771,2012-11-14 05:00:00,1,0,1,11.26,0.88,1.88
772,2012-11-14 06:00:00,1,0,1,11.13,0.88,1.91
773,2012-11-14 07:00:00,2,0,1,10.71,0.89,2.28
774,2012-11-14 08:00:00,2,0,1,10.47,0.89,2.75
775,2012-11-14 09:00:00,2,0,1,10.06,0.91,2.82
776,2012-11-14 10:00:00,2,0,1,10.36,0.87,2.78
777,2012-11-14 11:00:00,2,0,1,11.45,0.79,2.45
778,2012-11-14 12:00:00,2,0,1,12.47,0.72,2.22
779,2012-11-14 13:00:00,2,0,1,12.61,0.66,2.53
780,2012-11-14 14:00:00,2,0,1,12.62,0.67,2.57
781,2012-11-14 15:00:00,2,0,1,12.01,0.72,2.83
782,2012-11-14 16:00:00,3,0,1,10.72,0.81,2.61
783,2012-11-14 17:00:00,3,0,1,8.87,0.83,2.07
784,2012-11-14 18:00:00,3,0,1,7.61,0.88,2.18
785,2012-11-14 19:00:00,3,0,1,7.17,0.89,1.73
786,2012-11-14 20:00:00,3,0,1,7.08,0.94,1.43
787,2012-11-14 21:00:00,3,0,1,8.35,0.92,1.02
788,2012-11-14 22:00:00,2,0,1,7.97,0.94,1.21
789,2012-11-14 23:00:00,2,0,1,7.33,0.94,0.35
790,2012-11-15 00:00:00,1,0,1,6.89,0.96,0.69
791,2012-11-15 01:00:00,1,0,1,6.73,0.96,0.32
792,2012-11-15 02:00:00,1,0,1,6.71,0.97,0.28
793,2012-11-15 03:00:00,1,0,1,7.49,0.94,0.5
794,2012-11-15 04:00:00,1,0,1,7.18,0.94,0.65
795,2012-11-15 05:00:00,1,0,1,7.08,0.95,0.53
796,2012-11-15 06:00:00,1,0,1,7.12,0.92,1.16
797,2012-11-15 07:00:00,2,0,1,6.93,0.95,1.06
798,2012-11-15 08:00:00,2,0,1,6.64,0.95,1.25
799,2012-11-15 09:00:00,2,0,1,5.87,0.94,1.63
800,2012-11-15 10:00:00,2,0,1,6.97,0.94,0.86
801,2012-11-15 11:00:00,2,0,1,7.46,0.91,0.55
802,2012-11-15 12:00:00,2,0,1,8.41,0.86,0.95
803,2012-11-15 13:00:00,2,0,1,8.97,0.81,0.92
804,2012-11-15 14:00:00,2,0,1,9.07,0.84,0.66
805,2012-11-15 15:00:00,2,0,1,8.66,0.84,1.05
806,2012-11-15 16:00:00,3,0,1,7.78,0.89,0.93
807,2012-11-15 17:00:00,3,0,1,6.98,0.93,1.0
808,2012-11-15 18:00:00,3,0,1,6.79,0.95,0.83
809,2012-11-15 19:00:00,3,0,1,5.62,0.95,1.79
810,2012-11-15 20:00:00,3,0,1,5.54,0.93,1.73
811,2012-11-15 21:00:00,3,0,1,5.43,0.9,1.96
812,2012-11-15 22:00:00,2,0,1,6.8,0.87,1.3
813,2012-11-15 23:00:00,2,0,1,5.49,0.87,1.59
814,2012-11-16 00:00:00,1,0,1,6.41,0.86,1.06
815,2012-11-16 01:00:00,1,0,1,6.38,0.87,0.97
816,2012-11-16 02:00:00,1,0,1,6.37,0.87,0.94
817,2012-11-16 03:00:00,1,0,1,6.34,0.87,0.75
818,2012-11-16 04:00:00,1,0,1,6.3,0.87,0.93
819,2012-11-16 05:00:00,1,0,1,6.32,0.87,1.23
820,2012-11-16 06:00:00,1,0,1,6.34,0.87,1.29
821,2012-11-16 07:00:00,2,0,1,4.89,0.9,1.57
822,2012-11-16 08:00:00,2,0,1,5.12,0.9,1.43
823,2012-11-16 09:00:00,2,0,1,5.23,0.89,1.78
824,2012-11-16 10:00:00,2,0,1,5.33,0.93,1.95
825,2012-11-16 11:00:00,2,0,1,5.83,0.94,1.98
826,2012-11-16 12:00:00,2,0,1,6.71,0.94,1.67
827,2012-11-16 13:00:00,2,0,1,6.99,0.94,1.93
828,2012-11-16 14:00:00,2,0,1,6.53,0.96,2.62
829,2012-11-16 15:00:00,2,0,1,7.24,0.95,2.6
830,2012-11-16 16:00:00,3,0,1,6.97,0.95,2.77
831,2012-11-16 17:00:00,3,0,1,6.73,0.96,3.23
832,2012-11-16 18:00:00,3,0,1,6.7,0.96,3.31
833,2012-11-16 19:00:00,3,0,1,7.14,0.94,3.53
834,2012-11-16 20:00:00,3,0,1,7.19,0.96,3.55
835,2012-11-16 21:00:00,3,0,1,7.13,0.96,3.5
836,2012-11-16 22:00:00,2,0,1,7.75,0.94,2.67
837,2012-11-16 23:00:00,2,0,1,7.69,0.96,2.32
838,2012-11-17 00:00:00,1,1,1,8.63,0.96,2.42
839,2012-11-17 01:00:00,1,1,1,10.23,0.94,3.12
840,2012-11-17 02:00:00,1,1,1,10.46,0.96,2.88
841,2012-11-17 03:00:00,1,1,1,10.96,0.96,2.82
842,2012-11-17 04:00:00,1,1,1,11.54,0.96,3.52
843,2012-11-17 05:00:00,1,1,1,11.96,0.94,3.81
